정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,lat,lon,수집일시,단축아이디,도시코드,도시명
SEB106000019,면목2동주민센터,,,,37.5893825,127.0798589,2021-09-16 7:31,7113,11,서울특별시
SEB119000086,남성역,,,,37.4847155,126.9706143,2021-09-16 7:31,20179,11,서울특별시
SEB213000103,하안사거리.12단지,,,,37.461895,126.8805382,2021-09-16 7:31,38159,11,서울특별시
SEB120900062,우리슈퍼,,,,37.4903837,126.9421119,2021-09-16 7:31,21524,11,서울특별시
SEB112900118,민속식당,,,,37.5679615,126.9296164,2021-09-16 7:31,13855,11,서울특별시
SEB225000006,군포보건소,,,,37.3337832,126.9261566,2021-09-16 7:31,40028,11,서울특별시
SEB119000074,봉현초등학교,,,,37.491736,126.9560694,2021-09-16 7:31,20167,11,서울특별시
SEB114000084,목동12.13단지사잇길,,,,37.5134517,126.8630943,2021-09-16 7:31,15187,11,서울특별시
SEB103900261,현대그린아파트,,,,37.540523,127.049622,2021-09-16 7:31,4861,11,서울특별시
SEB123000255,송파중학교,,,,37.4963729,127.1315012,2021-09-16 7:31,24346,11,서울특별시
SEB109900161,도봉시장,,,,37.6747299,127.0470617,2021-09-16 7:31,10826,11,서울특별시
SEB110000152,노원구청,,,,37.6543087,127.0574869,2021-09-16 7:31,11252,11,서울특별시
SEB110900011,대동아파트,,,,37.6204578,127.0721537,2021-09-16 7:31,11532,11,서울특별시
SEB117900189,금광포란재.백운한비치아파트,,,,37.4511323,126.9113929,2021-09-16 7:31,18978,11,서울특별시
SEB115000621,김포공항국내선,,,,37.559486,126.8037172,2021-09-16 7:31,16614,11,서울특별시
SEB120000057,서울산업정보학교.삼성교,,,,37.4705738,126.9420276,2021-09-16 7:31,21158,11,서울특별시
SEB115000917,영인운수.차고지,,,,37.5453223,126.8182035,2021-09-16 7:31,16163,11,서울특별시
SEB213000136,서면초.안서중.광명경영회계고,,,,37.4371359,126.8798616,2021-09-16 7:31,38196,11,서울특별시
SEB106000071,우림시장,,,,37.5955034,127.099149,2021-09-16 7:31,7165,11,서울특별시
SEB111000347,아이파크709동앞,,,,37.6448575,126.9266769,2021-09-16 7:31,12442,11,서울특별시
SEB110000075,공릉삼익아파트,,,,37.6294796,127.0733714,2021-09-16 7:31,11175,11,서울특별시
SEB122000256,개원중학교,,,,37.492262,127.072156,2021-09-16 7:31,23360,11,서울특별시
SEB122000015,논현동사거리.학동역,,,,37.5138084,127.0296697,2021-09-16 7:31,23115,11,서울특별시
SEB121000099,래미안신반포리오센트아파트,,,,37.5195667,127.0138121,2021-09-16 7:31,22175,11,서울특별시
SEB209000037,관양중학교,,,,37.4033838,126.9605825,2021-09-16 7:31,56032,11,서울특별시
SEB116900306,항동우남퍼스트빌,,,,37.4769588,126.8195067,2021-09-16 7:31,17151,11,서울특별시
SEB101900007,숭례문앞,,,,37.5626476,126.9767498,2021-09-16 7:31,2506,11,서울특별시
SEB107000001,월곡뉴타운,,,,37.6069061,127.0282093,2021-09-16 7:31,8001,11,서울특별시
SEB124900057,강일리버파크1단지정문,,,,37.5680965,127.1728698,2021-09-16 7:31,25753,11,서울특별시
SEB103900297,경수중학교입구,,,,37.5435786,127.0603807,2021-09-16 7:31,4533,11,서울특별시
SEB117900176,시흥계곡앞,,,,37.4466449,126.9103494,2021-09-16 7:31,18969,11,서울특별시
SEB110000698,상계2동주민센터,,,,37.6575448,127.0673323,2021-09-16 7:31,11262,11,서울특별시
SEB107900021,삼성래미안2차APT,,,,37.5990484,127.0293309,2021-09-16 7:31,8495,11,서울특별시
SEB107000220,안암초교,,,,37.5869237,127.0235207,2021-09-16 7:31,8316,11,서울특별시
SEB105000211,청랑리한신아파트.청량사입구,,,,37.5867038,127.0477445,2021-09-16 7:31,6297,11,서울특별시
SEB115900203,방화3동주민센터,,,,37.5785925,126.8135874,2021-09-16 7:31,16517,11,서울특별시
SEB110000015,태릉사거리,,,,37.6190293,127.0782639,2021-09-16 7:31,11115,11,서울특별시
SEB113000144,산울림소극장,,,,37.5549581,126.9301572,2021-09-16 7:31,14235,11,서울특별시
SEB111000240,새마을금고앞,,,,37.5887219,126.9123692,2021-09-16 7:31,12330,11,서울특별시
SEB102000218,새마을금고,,,,37.5370716,126.9595337,2021-09-16 7:31,3312,11,서울특별시
SEB117000088,은행나무입구사거리,,,,37.4513327,126.9060589,2021-09-16 7:31,18174,11,서울특별시
SEB108000026,인수동백운교회입구,,,,37.6445878,127.0106566,2021-09-16 7:31,9114,11,서울특별시
SEB114900008,신서초교,,,,37.520635,126.8621671,2021-09-16 7:31,15545,11,서울특별시
SEB124000411,고덕리엔파크3단지서문,,,,37.5510707,127.1738479,2021-09-16 7:31,25353,11,서울특별시
SEB119900222,빙수골공영주차장,,,,37.4952993,126.932011,2021-09-16 7:31,20946,11,서울특별시
SEB115900215,국민약국,,,,37.531754,126.857847,2021-09-16 7:31,16487,11,서울특별시
SEB119900128,대림아파트후문.성남중.고교,,,,37.5058658,126.924992,2021-09-16 7:31,20865,11,서울특별시
SEB111901123,상신초교후문.산새마을종점,,,,37.5968616,126.9051264,2021-09-16 7:31,12865,11,서울특별시
SEB113900042,마포소방서,,,,37.5490808,126.9326944,2021-09-16 7:31,14546,11,서울특별시
SEB123000376,현대아파트앞,,,,37.5287587,127.119361,2021-09-16 7:31,24468,11,서울특별시
SEB124000150,한영중고한영외고,,,,37.5490679,127.1554952,2021-09-16 7:31,25261,11,서울특별시
SEB110000081,노원고등학교,,,,37.6613205,127.0545329,2021-09-16 7:31,11181,11,서울특별시
SEB113000476,웨딩타운,,,,37.557092,126.951517,2021-09-16 7:31,14067,11,서울특별시
SEB107000257,508단지장터앞,,,,37.599333,127.0055357,2021-09-16 7:31,8355,11,서울특별시
SEB119900140,테니스장앞,,,,37.4981116,126.959367,2021-09-16 7:31,20848,11,서울특별시
SEB117000082,기아대교,,,,37.4394878,126.9029828,2021-09-16 7:31,18168,11,서울특별시
SEB116900219,구로시장.남구로시장입구,,,,37.4907661,126.883867,2021-09-16 7:31,17958,11,서울특별시
SEB210000362,대성병원,,,,37.4916151,126.7845873,2021-09-16 7:31,46006,11,서울특별시
SEB123000200,송파구립마천청소년센터,,,,37.4916678,127.1569379,2021-09-16 7:31,24290,11,서울특별시
SEB119900118,사거리,,,,37.4960363,126.9367943,2021-09-16 7:31,20877,11,서울특별시
SEB100000367,동묘앞,,,,37.5742434,127.019672,2021-09-16 7:31,1044,11,서울특별시
SEB229001423,해솔마을6.7단지,,,,37.7218713,126.7490243,2021-09-16 7:31,63637,11,서울특별시
SEB204000001,고등동우체국,,,,37.4282916,127.1021019,2021-09-16 7:31,48087,11,서울특별시
SEB117000063,남문시장.청춘빌딩,,,,37.4729649,126.8986308,2021-09-16 7:31,18149,11,서울특별시
SEB115900005,대통마트,,,,37.5349622,126.8558935,2021-09-16 7:31,16525,11,서울특별시
SEB118000074,삼부아파트,,,,37.5251264,126.9301171,2021-09-16 7:31,19159,11,서울특별시
SEB114000219,양천중앙도서관.푸른마을2단지,,,,37.5141912,126.8340906,2021-09-16 7:31,15323,11,서울특별시
SEB101000322,신라호텔,,,,37.5583034,127.0054272,2021-09-16 7:31,2907,11,서울특별시
SEB113900164,사천고가앞,,,,37.5669146,126.9174119,2021-09-16 7:31,14901,11,서울특별시
SEB119900111,동작하이슈퍼,,,,37.4949423,126.9366391,2021-09-16 7:31,20886,11,서울특별시
SEB108000122,수송초등학교,,,,37.63696,127.0316539,2021-09-16 7:31,9210,11,서울특별시
SEB111900026,구산근린공원.GS편의점,,,,37.6078265,126.9085218,2021-09-16 7:31,12615,11,서울특별시
SEB122000353,도곡교회.인바디빌딩.건너,,,,37.4744248,127.0562402,2021-09-16 7:31,23470,11,서울특별시
SEB105000089,고려대학교앞,,,,37.5881473,127.0347743,2021-09-16 7:31,6175,11,서울특별시
SEB110000365,청구빌라.연촌초등학교,,,,37.6350611,127.0715968,2021-09-16 7:31,11466,11,서울특별시
SEB103900124,논골.e편한세상금호114동,,,,37.5551916,127.0246041,2021-09-16 7:31,4591,11,서울특별시
SEB110000137,상계5동주민센터,,,,37.6628644,127.0691876,2021-09-16 7:31,11237,11,서울특별시
SEB103000020,마장축산물시장,,,,37.5696813,127.0377069,2021-09-16 7:31,4119,11,서울특별시
SEB119900241,빌라삼거리.영도교회.약수터,,,,37.495354,126.9436054,2021-09-16 7:31,20922,11,서울특별시
SEB111000253,하나은행역촌동지점,,,,37.6083064,126.9204345,2021-09-16 7:31,12343,11,서울특별시
SEB112900246,상록운수,,,,37.5835772,126.9235519,2021-09-16 7:31,13963,11,서울특별시
SEB124000051,신암중학교,,,,37.554839,127.1313639,2021-09-16 7:31,25151,11,서울특별시
SEB114000156,서울남부지방법원.서울남부지방검찰청,,,,37.52179,126.865547,2021-09-16 7:31,15259,11,서울특별시
SEB112900100,동원빌라,,,,37.5870541,126.9332966,2021-09-16 7:31,13537,11,서울특별시
SEB115000209,서울항공비즈니스고등학교,,,,37.5689651,126.8163793,2021-09-16 7:31,16306,11,서울특별시
SEB208000105,안양여중고,,,,37.4039177,126.9173833,2021-09-16 7:31,57009,11,서울특별시
SEB119900085,밤골,,,,37.5019654,126.9455074,2021-09-16 7:31,20918,11,서울특별시
SEB118000200,여의도한양아파트,,,,37.5209203,126.9320647,2021-09-16 7:31,19286,11,서울특별시
SEB204000035,여수대교,,,,37.4218025,127.1158537,2021-09-16 7:31,48605,11,서울특별시
SEB109000062,창동동아아파트,,,,37.651933,127.051465,2021-09-16 7:31,10147,11,서울특별시
SEB116900227,마젤란아파트.예인학원앞,,,,37.5044112,126.8633574,2021-09-16 7:31,17617,11,서울특별시
SEB110000107,홍파복지원미주아파트,,,,37.6798317,127.0556473,2021-09-16 7:31,11207,11,서울특별시
SEB116900234,큰굴다리,,,,37.4993066,126.847276,2021-09-16 7:31,17713,11,서울특별시
SEB119000104,7호선장승배기역.상도2치안센터,,,,37.5041718,126.9391355,2021-09-16 7:31,20197,11,서울특별시
SEB116000044,퀸즈빌,,,,37.4873828,126.8329704,2021-09-16 7:31,17130,11,서울특별시
SEB121900302,양재동화물터미널,,,,37.4599555,127.0366377,2021-09-16 7:31,22097,11,서울특별시
SEB121900130,뱅뱅사거리,,,,37.4892316,127.0303045,2021-09-16 7:31,22887,11,서울특별시
SEB111000197,북한산대창센시티아파트,,,,37.6238488,126.9296816,2021-09-16 7:31,12287,11,서울특별시
SEB109000111,방학사거리,,,,37.6629354,127.0405809,2021-09-16 7:31,10196,11,서울특별시
SEB120900195,조원경로당,,,,37.4835391,126.9082699,2021-09-16 7:31,21732,11,서울특별시
SEB108000050,수유동삼양탕앞,,,,37.63408,127.015551,2021-09-16 7:31,9138,11,서울특별시
SEB103900007,두산아파트111동,,,,37.5505884,127.0160757,2021-09-16 7:31,4756,11,서울특별시
SEB207000068,호원동.한주3.4차아파트,,,,37.7209483,127.0474693,2021-09-16 7:31,61030,11,서울특별시
SEB107000166,정릉동풍림상가앞,,,,37.6167428,127.0077754,2021-09-16 7:31,8261,11,서울특별시
SEB104900036,성안약국,,,,37.55321,127.0932969,2021-09-16 7:31,5545,11,서울특별시
SEB123000642,한성백제박물관,,,,37.5154188,127.119601,2021-09-16 7:31,24902,11,서울특별시
SEB115000307,마곡수명산파크7단지,,,,37.549322,126.822762,2021-09-16 7:31,16421,11,서울특별시
SEB219000210,백석1동행정복지센터,,,,37.649969,126.7928832,2021-09-16 7:31,36184,11,서울특별시
SEB107000262,교수단지,,,,37.5994698,127.0092741,2021-09-16 7:31,8360,11,서울특별시
SEB122000279,상록수아파트앞,,,,37.4828046,127.0821222,2021-09-16 7:31,23383,11,서울특별시
SEB105900022,동아아파트,,,,37.5742471,127.0455832,2021-09-16 7:31,6515,11,서울특별시
SEB107000122,석관시장,,,,37.6088158,127.0592358,2021-09-16 7:31,8212,11,서울특별시
SEB119000294,노들역4번출구앞,,,,37.5124572,126.9533594,2021-09-16 7:31,20250,11,서울특별시
SEB117900134,구민문화체육센터,,,,37.4701485,126.9068154,2021-09-16 7:31,18850,11,서울특별시
SEB204000062,고등동우체국,,,,37.4282351,127.1017255,2021-09-16 7:31,48089,11,서울특별시
SEB110900040,건민약국앞,,,,37.6252418,127.0718695,2021-09-16 7:31,11886,11,서울특별시
SEB123000195,마천1동주민센터,,,,37.4957103,127.1498825,2021-09-16 7:31,24285,11,서울특별시
SEB225000223,군포첨단산업단지,,,,37.3266904,126.9390532,2021-09-16 7:31,40172,11,서울특별시
SEB112900109,삼성그린빌,,,,37.5869709,126.932675,2021-09-16 7:31,13524,11,서울특별시
SEB118000145,대신시장,,,,37.5120379,126.9161953,2021-09-16 7:31,19230,11,서울특별시
SEB103900043,한신아파트,,,,37.5507538,127.0192957,2021-09-16 7:31,4557,11,서울특별시
SEB103900219,서울숲푸르지오아파트,,,,37.5450871,127.0238466,2021-09-16 7:31,4848,11,서울특별시
SEB219000183,상탄초교,,,,37.6950812,126.7673372,2021-09-16 7:31,36058,11,서울특별시
SEB112000072,서대문자연사박물관입구,,,,37.5751824,126.935139,2021-09-16 7:31,13155,11,서울특별시
SEB107900251,스카이프라자앞.111동앞,,,,37.594511,127.0104116,2021-09-16 7:31,8986,11,서울특별시
SEB105900015,시립대입구,,,,37.5838521,127.0534663,2021-09-16 7:31,6537,11,서울특별시
SEB108900096,깨순이김밥,,,,37.6260467,127.0253321,2021-09-16 7:31,9631,11,서울특별시
SEB123000061,영동일고트리지움APT정문앞,,,,37.509037,127.091732,2021-09-16 7:31,24150,11,서울특별시
SEB115000211,공항중학교,,,,37.562458,126.81676,2021-09-16 7:31,16308,11,서울특별시
SEB110000098,노일초등학교,,,,37.6735135,127.055256,2021-09-16 7:31,11198,11,서울특별시
SEB110000377,태릉입구,,,,37.6183307,127.0786053,2021-09-16 7:31,11478,11,서울특별시
SEB114000128,목동아파트11단지(1117동),,,,37.5071106,126.8599976,2021-09-16 7:31,15231,11,서울특별시
SEB107900345,우남아파트,,,,37.6054342,127.0461819,2021-09-16 7:31,8932,11,서울특별시
SEB122000357,수도공고앞,,,,37.4871674,127.0619599,2021-09-16 7:31,23474,11,서울특별시
SEB120000165,관악산휴먼시아아파트1단지입구,,,,37.461102,126.921921,2021-09-16 7:31,21267,11,서울특별시
SEB219000145,명문자동차학원,,,,37.6941365,126.7753628,2021-09-16 7:31,36076,11,서울특별시
SEB106000096,용마공원입구,,,,37.594253,127.099292,2021-09-16 7:31,7190,11,서울특별시
SEB107000098,광운초교,,,,37.6205589,127.0529196,2021-09-16 7:31,8188,11,서울특별시
SEB109000155,창동주공4단지,,,,37.6451811,127.0486148,2021-09-16 7:31,10241,11,서울특별시
SEB110000118,상계119안전센터,,,,37.6539595,127.0714971,2021-09-16 7:31,11218,11,서울특별시
SEB113000446,청구아파트.참누리아파트,,,,37.5742321,126.9028581,2021-09-16 7:31,14346,11,서울특별시
SEB120900022,관악로입구,,,,37.4862759,126.9577948,2021-09-16 7:31,21569,11,서울특별시
SEB102000250,용암초등학교.이태원2동주민센터,,,,37.5448496,126.990932,2021-09-16 7:31,3343,11,서울특별시
SEB109900037,우이성당,,,,37.6560328,127.0157596,2021-09-16 7:31,10784,11,서울특별시
SEB209000065,공작마을럭키아파트,,,,37.4002309,126.9569105,2021-09-16 7:31,56049,11,서울특별시
SEB101000073,을지로6가.국립중앙의료원,,,,37.5664631,127.0058434,2021-09-16 7:31,2172,11,서울특별시
SEB121900321,여의3교,,,,37.4525584,127.0559153,2021-09-16 7:31,22547,11,서울특별시
SEB118000048,국회의사당역,,,,37.5280783,126.9173733,2021-09-16 7:31,19133,11,서울특별시
SEB116000118,대원주유소,,,,37.4873583,126.8561852,2021-09-16 7:31,17208,11,서울특별시
SEB105900009,딩동슈퍼,,,,37.5956556,127.0569106,2021-09-16 7:31,6564,11,서울특별시
SEB120900104,펭귄시장,,,,37.4835133,126.9122389,2021-09-16 7:31,21756,11,서울특별시
SEB110000062,공릉역4번출구,,,,37.62675,127.0722756,2021-09-16 7:31,11162,11,서울특별시
SEB121000976,반포자이아파트,,,,37.5056333,127.0101482,2021-09-16 7:31,22539,11,서울특별시
SEB117900090,LG전자,,,,37.4739927,126.8901905,2021-09-16 7:31,18541,11,서울특별시
SEB100900004,명륜시장.성대후문,,,,37.5887246,126.9952305,2021-09-16 7:31,1864,11,서울특별시
SEB121900171,카페골목입구,,,,37.4914704,126.9873114,2021-09-16 7:31,22976,11,서울특별시
SEB111900087,역촌센트레빌,,,,37.603644,126.9066729,2021-09-16 7:31,12522,11,서울특별시
SEB108900093,벽산아파트,,,,37.6409823,127.0199332,2021-09-16 7:31,9682,11,서울특별시
SEB124000190,중앙보훈병원역1번출구,,,,37.5279919,127.1480518,2021-09-16 7:31,25302,11,서울특별시
SEB209000052,중촌마을.동안치매안심센터,,,,37.4047731,126.9654957,2021-09-16 7:31,56034,11,서울특별시
SEB218000719,스타필드고양,,,,37.6454229,126.8951758,2021-09-16 7:31,35711,11,서울특별시
SEB107900097,장위119안전센터,,,,37.6152176,127.0581116,2021-09-16 7:31,8600,11,서울특별시
SEB102000133,만리동고개,,,,37.5517155,126.962971,2021-09-16 7:31,3227,11,서울특별시
SEB213000386,코스트코광명점,,,,37.4208718,126.8876394,2021-09-16 7:31,38200,11,서울특별시
SEB106000441,새우개마을입구,,,,37.6140553,127.0998045,2021-09-16 7:31,7437,11,서울특별시
SEB122000086,봉은사.삼성1파출소앞,,,,37.5149677,127.0594353,2021-09-16 7:31,23189,11,서울특별시
SEB110900153,상계2동주민센터,,,,37.6580461,127.0682709,2021-09-16 7:31,11866,11,서울특별시
SEB106000235,양원역입구,,,,37.6055398,127.1061947,2021-09-16 7:31,7331,11,서울특별시
SEB213000303,기아자동차출하사무소,,,,37.4370122,126.8928481,2021-09-16 7:31,38188,11,서울특별시
SEB118900179,신길파크자이아파트,,,,37.5048121,126.9139061,2021-09-16 7:31,19879,11,서울특별시
SEB103900013,현대공업사앞,,,,37.550087,127.0323426,2021-09-16 7:31,4744,11,서울특별시
SEB103900253,이마트.서울숲힐스테이트아파트,,,,37.540475,127.052766,2021-09-16 7:31,4854,11,서울특별시
SEB123000113,서울방이동고분군,,,,37.5084245,127.1151707,2021-09-16 7:31,24202,11,서울특별시
SEB218000560,용두사거리,,,,37.6287958,126.8818841,2021-09-16 7:31,35157,11,서울특별시
SEB113000142,홍익대학교,,,,37.5530705,126.9246414,2021-09-16 7:31,14233,11,서울특별시
SEB111900147,온누리약국,,,,37.6143933,126.9092716,2021-09-16 7:31,12848,11,서울특별시
SEB122000274,개포4동주민센터개포지구대,,,,37.479424,127.0512016,2021-09-16 7:31,23378,11,서울특별시
SEB111900068,우리들약국,,,,37.602327,126.9155822,2021-09-16 7:31,12548,11,서울특별시
SEB110000214,한천초등학교,,,,37.6194104,127.0697783,2021-09-16 7:31,11314,11,서울특별시
SEB114000203,강신중학교,,,,37.5152713,126.8403598,2021-09-16 7:31,15307,11,서울특별시
SEB123000012,문정로데오거리입구,,,,37.48901,127.120775,2021-09-16 7:31,24012,11,서울특별시
SEB113000011,마포구청.성산자동차검사소,,,,37.5649538,126.9024231,2021-09-16 7:31,14101,11,서울특별시
SEB118900183,신길보라매SK뷰아파트,,,,37.5039954,126.9198893,2021-09-16 7:31,19881,11,서울특별시
SEB118000236,대림3동사거리.명지춘혜병원,,,,37.5004765,126.8976368,2021-09-16 7:31,19327,11,서울특별시
SEB107900241,정든마을,,,,37.6095053,127.0074065,2021-09-16 7:31,8910,11,서울특별시
SEB118900030,거성파스텔아파트,,,,37.5321168,126.8924532,2021-09-16 7:31,19541,11,서울특별시
SEB120000032,봉천사거리.봉천중앙시장,,,,37.4828873,126.9542258,2021-09-16 7:31,21131,11,서울특별시
SEB102900084,제일기획,,,,37.5348708,126.9984396,2021-09-16 7:31,3578,11,서울특별시
SEB112900116,홍은동국민주택,,,,37.6053228,126.9497258,2021-09-16 7:31,13501,11,서울특별시
SEB218000198,삼화연립,,,,37.6246872,126.8148032,2021-09-16 7:31,35277,11,서울특별시
SEB115900081,삼거리,,,,37.5371798,126.8501046,2021-09-16 7:31,16732,11,서울특별시
SEB124000407,고덕리엔파크2단지,,,,37.5568348,127.1733644,2021-09-16 7:31,25347,11,서울특별시
SEB102900088,용산CJ나인파크,,,,37.5357932,126.9693948,2021-09-16 7:31,3743,11,서울특별시
SEB102900086,한남동주민센터,,,,37.5341698,127.0004118,2021-09-16 7:31,3742,11,서울특별시
SEB110000182,물류센터,,,,37.616885,127.0642661,2021-09-16 7:31,11282,11,서울특별시
SEB111900006,현대홈타운아파트,,,,37.6121205,126.9332606,2021-09-16 7:31,12804,11,서울특별시
SEB101000013,서울역서부,,,,37.5569979,126.9692772,2021-09-16 7:31,2105,11,서울특별시
SEB102000214,신창동세방아파트,,,,37.5356832,126.9550705,2021-09-16 7:31,3308,11,서울특별시
SEB105000229,동대문구청.용두역,,,,37.572834,127.04015,2021-09-16 7:31,6316,11,서울특별시
SEB113900165,경성중고사거리,,,,37.5606439,126.9161669,2021-09-16 7:31,14905,11,서울특별시
SEB115900142,강서구청후문,,,,37.5504558,126.8502252,2021-09-16 7:31,16910,11,서울특별시
SEB103000064,미타사입구,,,,37.5448556,127.0168373,2021-09-16 7:31,4163,11,서울특별시
SEB103900156,벽산아파트505동앞,,,,37.554401,127.0262518,2021-09-16 7:31,4771,11,서울특별시
SEB115000648,화곡중앙골목시장,,,,37.5347017,126.8377758,2021-09-16 7:31,16707,11,서울특별시
SEB122000047,서울세관사거리,,,,37.5153578,127.0347813,2021-09-16 7:31,23147,11,서울특별시
SEB100000102,원남동,,,,37.5745325,126.9973383,2021-09-16 7:31,1198,11,서울특별시
SEB106000184,신내8단지아파트.서울의료원,,,,37.6131148,127.0961797,2021-09-16 7:31,7279,11,서울특별시
SEB108000031,서울영어마을수유캠프국립재활원입구,,,,37.6400805,127.0121608,2021-09-16 7:31,9119,11,서울특별시
SEB101900001,응봉근린공원.금호산,,,,37.5537755,127.0170566,2021-09-16 7:31,2518,11,서울특별시
SEB119900021,성원샹떼빌앞,,,,37.4877057,126.908042,2021-09-16 7:31,20579,11,서울특별시
SEB105900003,장미예식장,,,,37.5701586,127.0505437,2021-09-16 7:31,6584,11,서울특별시
SEB114900051,대림.수정아파트,,,,37.5122985,126.8423503,2021-09-16 7:31,15587,11,서울특별시
SEB123000037,잠실진주아파트,,,,37.5191782,127.1092138,2021-09-16 7:31,24126,11,서울특별시
SEB108000063,북부시장입구,,,,37.6351685,127.0322808,2021-09-16 7:31,9151,11,서울특별시
SEB123000080,송파구민회관구의회,,,,37.5023772,127.0945705,2021-09-16 7:31,24169,11,서울특별시
SEB118900055,삼성래미안아파트2단지,,,,37.5067128,126.9142274,2021-09-16 7:31,19587,11,서울특별시
SEB213000226,설월리마을.금강정사,,,,37.4401086,126.8789301,2021-09-16 7:31,38197,11,서울특별시
SEB121000132,신반포자이아파트,,,,37.5094758,127.0080006,2021-09-16 7:31,22208,11,서울특별시
SEB218000635,일산화훼단지,,,,37.6267533,126.8010116,2021-09-16 7:31,35301,11,서울특별시
SEB113900074,일성여자중고등학교,,,,37.5488734,126.9484113,2021-09-16 7:31,14594,11,서울특별시
SEB116900100,개봉3동주민센터,,,,37.4861608,126.8540163,2021-09-16 7:31,17488,11,서울특별시
SEB101000082,신당역.중앙시장앞,,,,37.565492,127.0194795,2021-09-16 7:31,2182,11,서울특별시
SEB113000013,마포농수산물시장.월드컵공원,,,,37.5661423,126.8967727,2021-09-16 7:31,14103,11,서울특별시
SEB122000266,삼호물산,,,,37.477243,127.0452517,2021-09-16 7:31,23370,11,서울특별시
SEB119900321,롯데캐슬.샤인,,,,37.4910878,126.9710373,2021-09-16 7:31,20558,11,서울특별시
SEB111000077,대림시장,,,,37.5878268,126.9165435,2021-09-16 7:31,12165,11,서울특별시
SEB110000270,서울아이티고등학교,,,,37.6416979,127.0631033,2021-09-16 7:31,11371,11,서울특별시
SEB113900084,성산초등학교,,,,37.5542263,126.9123428,2021-09-16 7:31,14669,11,서울특별시
SEB116900062,우신중.고후문,,,,37.4960073,126.8255107,2021-09-16 7:31,17533,11,서울특별시
SEB117900169,한빛무궁화아파트,,,,37.4604705,126.9079251,2021-09-16 7:31,18964,11,서울특별시
SEB103900185,금호1가동주민센터,,,,37.5547282,127.0208123,2021-09-16 7:31,4811,11,서울특별시
SEB106000225,중랑교동부시장,,,,37.593817,127.0724587,2021-09-16 7:31,7320,11,서울특별시
SEB115000079,대일고교.임광아파트.배광교회,,,,37.5397913,126.8635679,2021-09-16 7:31,16176,11,서울특별시
SEB225000181,군포공영차고지,,,,37.3312552,126.9275395,2021-09-16 7:31,40615,11,서울특별시
SEB104000136,건대입구역사거리.건대병원,,,,37.5409741,127.0709084,2021-09-16 7:31,5229,11,서울특별시
SEB110900085,건민약국앞,,,,37.6250138,127.0719758,2021-09-16 7:31,11550,11,서울특별시
SEB120900044,현대홈타운아파트,,,,37.4796863,126.9637777,2021-09-16 7:31,21546,11,서울특별시
SEB113000160,망원시장.망원동월드컵시장입구,,,,37.5575911,126.9089432,2021-09-16 7:31,14251,11,서울특별시
SEB121000083,서울교대사거리,,,,37.4880507,127.0133427,2021-09-16 7:31,22159,11,서울특별시
SEB121000082,서울교대사거리,,,,37.4873846,127.0146475,2021-09-16 7:31,22158,11,서울특별시
SEB210000353,KT북부천지사.365안전교육장,,,,37.5200701,126.7928411,2021-09-16 7:31,46027,11,서울특별시
SEB100900213,조계사,,,,37.5738654,126.9831199,2021-09-16 7:31,1889,11,서울특별시
SEB222001527,주을곡.남재공원,,,,37.6568517,127.1230873,2021-09-16 7:31,42407,11,서울특별시
SEB115900112,마곡.수명산파크2단지,,,,37.5536179,126.8278597,2021-09-16 7:31,16873,11,서울특별시
SEB121000919,화훼단지,,,,37.4598123,127.0284182,2021-09-16 7:31,37036,11,서울특별시
SEB113900235,이랜드,,,,37.5491991,126.9315365,2021-09-16 7:31,14748,11,서울특별시
SEB218000047,푸른마을10단지.대명교회앞,,,,37.7148241,126.9013278,2021-09-16 7:31,35192,11,서울특별시
SEB116900057,경남아파트앞,,,,37.5039155,126.8564113,2021-09-16 7:31,17541,11,서울특별시
SEB115000052,화곡역,,,,37.5408778,126.8371072,2021-09-16 7:31,16148,11,서울특별시
SEB219000591,하늘마을2.6단지,,,,37.6818321,126.7840459,2021-09-16 7:31,36102,11,서울특별시
SEB213000178,광명1동행정복지센터,,,,37.4883913,126.863397,2021-09-16 7:31,38002,11,서울특별시
SEB118000255,보라매역,,,,37.4997349,126.91974,2021-09-16 7:31,19346,11,서울특별시
SEB113900008,스탠포드호텔,,,,37.582469,126.8867297,2021-09-16 7:31,14623,11,서울특별시
SEB225000147,3단지.율곡아파트,,,,37.3531893,126.9327261,2021-09-16 7:31,40121,11,서울특별시
SEB112900029,명진아트빌라,,,,37.5829135,126.9435462,2021-09-16 7:31,13818,11,서울특별시
SEB115000108,화곡역.현대주유소,,,,37.5406479,126.8409451,2021-09-16 7:31,16205,11,서울특별시
SEB121000101,롯데캐슬아파트,,,,37.5196944,127.0155351,2021-09-16 7:31,22177,11,서울특별시
SEB112000009,연희104고지앞.구성산회관,,,,37.566357,126.925786,2021-09-16 7:31,13009,11,서울특별시
SEB116900301,에이스하이엔드타워1차,,,,37.4811169,126.8930228,2021-09-16 7:31,17638,11,서울특별시
SEB103000133,사근동벽산아파트,,,,37.5601892,127.0499269,2021-09-16 7:31,4234,11,서울특별시
SEB114000221,신월시영아파트.강월초등학교,,,,37.515731,126.83553,2021-09-16 7:31,15325,11,서울특별시
SEB219000312,일산시장,,,,37.6843159,126.7699309,2021-09-16 7:31,36072,11,서울특별시
