,기관주소,기관명,lon,lat
2340,서울특별시 동대문구 약령중앙로 14-3 2층 (제기동),북경당한약국,127.0372098252,37.5795873663
2341,서울특별시 강북구 도봉로 150  (미아동),북부약국,127.028195284751,37.62225078332437
2342,서울특별시 용산구 녹사평대로32길 47 1층 (이태원동),분홍약국,126.99079048617682,37.53270856390444
2343,서울특별시 은평구 통일로 728 1층 (불광동),불광다올약국,126.9301703668,37.6105738896
2344,서울특별시 은평구 통일로 732 1층(불광동),불광온누리약국,126.92988918896128,37.610894474997664
2345,서울특별시 은평구 통일로 710 (불광동),불광우리들약국,126.9312360919,37.60936719
2346,서울특별시 은평구 불광로 17 (대조동),불광프라자약국,126.92806887242526,37.6100496779959
2347,서울특별시 서초구 서초대로 334 1층(서초동브라운스톤),브라운스톤약국,127.01828756441432,37.49471396966755
2348,서울특별시 강남구 강남대로 492 한맥빌딩 1층 일부호 (논현동),블루밍약국,127.02411270290506,37.506206157316974
2349,서울특별시 마포구 월드컵로 111 (망원동),비온뒤숲속약국,126.90785994814775,37.55818205906359
2350,서울특별시 강서구 공항대로 525  (등촌동),비원약국,126.86497955164168,37.55147272382048
2351,서울특별시 강남구 논현로158길 8  (신사동),비원약국,127.02910071727148,37.521970636618015
2352,서울특별시 강서구 공항대로 627,비전약국,126.87443838271544,37.547245021928674
2353,서울특별시 광진구 동일로18길 73 (자양동),비전약국,127.06677795153544,37.53895018935727
2354,서울특별시 금천구 시흥대로 214,비즈메드약국,126.90166346032171,37.45303394998091
2355,서울특별시 강동구 올림픽로 651 3층 (천호동예경빌딩),비타민약국,127.1233149757031,37.539755233683046
2356,서울특별시 성동구 고산자로 253 (도선동),비타민약국,127.03560765028212,37.56236443143836
2357,서울특별시 서대문구 연세로 36 1층(창천동독수리빌딩),비타민약국,126.93724031292729,37.55878517773996
2358,서울특별시 마포구 백범로 90 1층 (대흥동),비타민약국,126.94152702994892,37.54783844760669
2359,서울특별시 강남구 논현로 839,비타민약국,127.02795651545352,37.52364674962397
2360,서울특별시 서초구 방배로 32 2층2호 (방배동방배쇼핑센터),비타민약국,127.0003753467,37.4778413025
2361,서울특별시 송파구 석촌호수로 61 (잠실동 트리지움상가 305호),비타민약국,127.08621372836964,37.510700199929545
2362,서울특별시 금천구 독산로50길 84,비타민약국,126.90886697676925,37.46239585249261
2363,서울특별시 구로구 구로동로 115 청보빌딩 지하1층 (구로동),비타민약국,126.8842633388,37.4887697121
2364,서울특별시 은평구 응암로 162 (응암동),비타민약국,126.91618090304756,37.58634975012784
2365,서울특별시 강남구 논현로 561 1층 (역삼동),비타약국,127.034077257047,37.5061371187148
2366,서울특별시 성동구 고산자로14길 20-9 2층 A0506호(행당동비트플렉스),비트플렉스약국,127.03804864023472,37.56368414943442
2367,서울특별시 서초구 서초대로 331,빛샘온누리약국,127.01763745529853,37.495096088470426
2368,서울특별시 강서구 마곡중앙4로 74 이웰메디파크 101-103호 (마곡동),빠른대학온누리약국,126.83492001752222,37.55788636832983
2369,서울특별시 강남구 논현로 868 1층 101호 (신사동 구정빌딩),뽀빠이약국,127.0288840925,37.526084831
2370,서울특별시 서초구 남부순환로 2585 25호 (서초동 양재역 신분당선내 임대상가),뿌리본약국,127.034544193436,37.4839347328908
2371,서울특별시 관악구 난우길 14 (신림동),뿌리약국,126.91877067378417,37.474328269016816
2372,서울특별시 서초구 방배로 177 (방배동 레마빌딩),뿌리약국,126.9922883883,37.4892982772
2373,서울특별시 중랑구 사가정로51길 3 (면목동),사가정약국,127.087757499695,37.58104544464095
2374,서울특별시 강북구 한천로 962 1층 (번동),사거리우리약국,127.033601983868,37.63582623761
2375,서울특별시 송파구 올림픽로 491 1층 (풍납동 세제빌딩),사거리현대약국,127.1175685861,37.526365018
2376,서울특별시 동작구 동작대로29길 36 1층 (사당동),사계시장약국,126.979917728895,37.4883332843569
2377,서울특별시 강서구 강서로 391,사과약국,126.8384272913,37.5605437526
2378,서울특별시 서초구 방배천로 5-3 1층(방배동도양빌딩),사당13번약국,126.9822051562112,37.477061483205766
2379,서울특별시 관악구 과천대로 955 1층 (남현동),사당365약국,126.9811653106715,37.47594047359085
2380,서울특별시 관악구 과천대로 939 르메이에르강남타운2 3층 (남현동),사당미소약국,126.9814325035,37.4743763627
2381,서울특별시 동작구 동작대로 7 1층 (사당동),사당소화약국,126.98117858751904,37.47717665337573
2382,서울특별시 동작구 동작대로 지하 3 사당역(4호선) (사당동),사당역약국,126.981595139341,37.4768632653727
2383,서울특별시 동작구 사당로 230-1 1층 (사당동 미래빌딩),사당프라자약국,126.973289677894,37.48329478755114
2384,서울특별시 송파구 송파대로 345 1A동 5007호 (가락동 헬리오시티),사람사랑약국,127.11159609621365,37.49951369408455
2385,서울특별시 동대문구 이문로 83 1층 (이문동),사랑드림약국,127.0588085,37.5946071401
2386,서울특별시 서초구 서초대로38길 12 103호 (서초동 마제스타시티타워원),사랑손약국,127.0053823838,37.4904949445
2387,서울특별시 동작구 사당로 303 (사당동),사랑약국,126.98113341839138,37.48539517185348
2388,서울특별시 성동구 독서당로 303-2 1층 (금호동3가),사랑약국,127.0228724229246,37.54832644254331
2389,서울특별시 서대문구 연희로 262-29 1층 (홍은동),사랑약국,126.9368182366386,37.58147201320664
2390,서울특별시 중랑구 망우로 271  (상봉동),사랑약국,127.08285512780458,37.59593511781031
2391,서울특별시 구로구 경인로 565 삼영빌딩 5층 (구로동),사랑약국,126.87971206411586,37.50363897608388
2392,서울특별시 노원구 노해로 482 4층 (상계동덕영빌딩),사랑약국,127.06171327977508,37.65428297828178
2393,서울특별시 동대문구 왕산로 151 2층 45호 (제기동),사랑약국,127.06171327977508,37.65428297828178
2394,서울특별시 강남구 개포로 615  (개포동),사랑약국,127.07558622118354,37.492658533155954
2395,서울특별시 강북구 도봉로 186 1층 (미아동),사랑약국,127.0269004624352,37.62527475720179
2396,서울특별시 은평구 은평로 219-1 1층 (녹번동),사랑약국,126.9322672074,37.6013273529
2397,서울특별시 광진구 자양로11길 6-8 (자양동),사랑약국,127.08366675831984,37.53516604774413
2398,서울특별시 영등포구 영등포로86길 16 1층 2층(신길동),사랑약국,126.92291525926912,37.51158228628322
2399,서울특별시 서초구 신반포로 100 래미안 퍼스티지 신반포역상가 2층 210호 (반포동),사랑약국,126.995693596225,37.5030849342672
2400,서울특별시 종로구 진흥로 432,사랑약국,126.9565830883448,37.60820435267265
2401,서울특별시 강남구 삼성로92길 27 지하1층 (삼성동),사랑온누리약국,126.9565830883448,37.60820435267265
2402,서울특별시 성동구 독서당로 202 지하1층 B102호 (옥수동),사랑온누리약국,127.013351556109,37.5429958801286
2403,서울특별시 은평구 서오릉로 46 (녹번동),사랑온누리약국,126.9249886695,37.6051323376
2404,서울특별시 강북구 도봉로 40,사랑온누리약국,127.03045700852496,37.61257732056035
2405,서울특별시 중구 남대문로 117 동아빌딩 지하1층 (다동),사랑의약국,126.982305823365,37.5677837366283
2406,서울특별시 서초구 신반포로 165,사랑의약국,127.00188351724844,37.50562256761543
2407,서울특별시 마포구 독막로 10,사랑의약국,126.91450007830475,37.54850668644169
2408,서울특별시 강남구 밤고개로1길 10 2층 219호 (수서동 수서현대벤쳐빌),사랑의약국,127.10184691813144,37.48801769089066
2409,서울특별시 성북구 종암로 115 (종암동),사랑의약국,127.03355118126564,37.6003869669304
2410,서울특별시 송파구 가락로28길 3 (송파동),사랑의약국,127.11627524220796,37.50649016290996
2411,서울특별시 마포구 월드컵북로 224,사랑이가득한약국,126.90451418190491,37.569837939038415
2412,서울특별시 중구 충무로 48 2층 (초동),사랑제일약국,126.99295968297642,37.56537531923236
2413,서울특별시 관악구 과천대로 909 남현프라자 지하2층 (남현동),사랑찬약국,126.98246872915207,37.47147166389944
2414,서울특별시 강남구 선릉로 225,사랑플러스약국,127.05265261951556,37.49534011559916
2415,서울특별시 성북구 한천로 713 래미안장위퍼스트하이 516동 105호 (장위동),사랑플러스약국,127.051719017992,37.6212857858679
2416,서울특별시 용산구 한강대로 258 (남영동),사랑플러스약국,126.9732222222222,37.54140833333334
2417,서울특별시 서대문구 연희맛로 23 (연희동),사러가약국,126.92965857910046,37.56714214580671
2418,서울특별시 송파구 백제고분로46길 9 보인빌딩 (송파동),산돌약국,127.11237405655407,37.50849416868703
2419,서울특별시 강동구 고덕로 131,산들약국,127.14037465931553,37.55520372486192
2420,서울특별시 도봉구 도당로13길 17 1층 (방학동),산들약국,127.03523066567595,37.66546648248699
2421,서울특별시 강서구 화곡로63길 133 1층 일부호 (등촌동),산소망약국,126.84564881658,37.5588359354426
2422,서울특별시 성동구 왕십리로 328-1 산호약국 1층 (도선동),산호약국,127.0334482567074,37.562754297792274
2423,서울특별시 영등포구 대림로 73 1층 1호 (대림동),산호약국,126.90590067587098,37.48897993331796
2424,서울특별시 구로구 서해안로 2098 항동프라자 103호 (항동),살맛나는온누리약국,126.82320656645392,37.48006247213426
2425,서울특별시 노원구 중계로 120 (중계동),삼기약국,127.08173888888888,37.64628611111111
2426,서울특별시 영등포구 여의대방로 417 대교상가 1층 110호 (여의도동),삼남매약국,126.9343081473634,37.52105691632511
2427,서울특별시 금천구 독산로 88 (시흥동),삼명약국,126.90599948033902,37.45523538161614
2428,서울특별시 서초구 주흥길 8 (반포동),삼미약국,127.0209137039,37.5041993272
2429,서울특별시 동대문구 전농로 24 (답십리동),삼보약국,127.05687148543905,37.567010483883394
2430,서울특별시 중랑구 망우로 410 5층 (망우동),삼부약국,127.09761222663072,37.598974659649045
2431,서울특별시 강남구 일원로 95 107호 (일원동),삼성강남약국,127.0835256727,37.485737053
2432,서울특별시 강남구 선릉로 670  (삼성동),삼성건강약국,127.04178008798702,37.51669973197384
2433,서울특별시 강남구 일원로 95 신영프라자 110호 (일원동),삼성그린약국,127.083524202025,37.4857363331786
2434,서울특별시 도봉구 도봉로 476 206호(창동삼성쉐르빌퍼스티),삼성늘푸른약국,127.03473286176066,37.647875855007946
2435,서울특별시 강남구 봉은사로 469 1층 (삼성동),삼성도담약국,127.0507902891,37.5125876239
2436,서울특별시 송파구 올림픽로35길 123 2층 203호 (신천동 향군타워 2층 203호),삼성수약국,127.101224008613,37.51657725057876
2437,서울특별시 강남구 삼성로96길 11 1층 (삼성동),삼성수약국,127.05672802372992,37.5089547684492
2438,서울특별시 성동구 성덕정17길 1 1층 (성수동2가),삼성약국,127.05521077615784,37.537424468833066
2439,서울특별시 강북구 한천로 1120 (수유동),삼성약국,127.02011808802146,37.645142063918186
2440,서울특별시 성북구 동소문로 190 103호 (돈암동),삼성약국,127.0221133586833,37.59889401926434
2441,서울특별시 관악구 신원로 21,삼성약국,126.92801420946044,37.48126910644279
2442,서울특별시 강남구 광평로19길 10 101호 (수서동 까치마을아파트상가),삼성약국,127.086600835,37.4854861607
2443,서울특별시 서대문구 연희맛로 28,삼성약국,126.93048330464256,37.56733365315491
2444,서울특별시 동대문구 왕산로 247-1 (청량리동),삼성엠(M)약국,127.04898616693552,37.58342490346984
2445,서울특별시 강남구 테헤란로 534 글라스타워빌딩 지하1층 (대치동),삼성온누리약국,127.06279566981,37.5080381764122
2446,서울특별시 강남구 테헤란로87길 58 컨벤션별관 지하1층 1A14호 (삼성동),삼성온누리약국,127.057539718301,37.51201518432
2447,서울특별시 강남구 일원로 37 1층 101호일부호 (일원동),삼성정다운약국,127.081242652976,37.4904826306587
2448,서울특별시 강남구 일원로 95  (일원동),삼성정문약국,127.083524202025,37.4857363331786
2449,서울특별시 강남구 양재대로55길 7  (일원동),삼성제일약국,127.0877474024086,37.49133826023249
2450,서울특별시 강남구 삼성로 538 1층 (삼성동 청강빌딩),삼성중앙온누리약국,127.05533980050512,37.509907795232735
2451,서울특별시 강북구 솔매로 80 1층 (미아동),삼양약국,127.02107433042588,37.62484629915921
2452,서울특별시 동대문구 답십리로 64 (전농동),삼오약국,127.0480843951,37.5754893201
2453,서울특별시 강남구 개포로82길 11 101호(개포동삼우빌딩),삼우약국,127.06744540367939,37.48855847144662
2454,서울특별시 강북구 삼양로 581 (우이동),삼우약국,127.01271388888888,37.65483611111111
2455,서울특별시 중랑구 면목로 257 전내과소아과 (면목동),삼우약국,127.08560044839174,37.57578522410389
2456,서울특별시 종로구 새문안로 103-1 1층 (신문로1가),삼원약국,126.97618015868645,37.57050068877093
2457,서울특별시 송파구 올림픽로37길 130 파크리오 A동 317호 (신천동),삼원약국,127.10454678463816,37.52075042115179
2458,서울특별시 성북구 종암로 120 (종암동),삼원약국,127.03443926528966,37.60102101125722
2459,서울특별시 동대문구 회기로29길 35 1층 (휘경동),삼익약국,127.05800004919574,37.59172797052409
2460,서울특별시 강북구 삼양로 241,삼일약국,127.01804206707834,37.62509973787724
2461,서울특별시 성동구 장터길 49 (금호동3가),삼일약국,127.02138324557056,37.5484024005652
2462,서울특별시 송파구 삼전로 66 SM76(순명빌딩) 1층 (삼전동),삼전다정약국,127.088600606506,37.5044867271928
2463,서울특별시 송파구 백제고분로 203 (삼전동),삼전종로약국,127.08940915854672,37.50420698002853
2464,서울특별시 종로구 새문안로 27,삼정바로약국,126.96831577334152,37.56799546162531
2465,서울특별시 강서구 금낭화로 136  (방화동),삼정약국,126.81303420779604,37.57742896634615
2466,서울특별시 영등포구 국제금융로 70 216호 (여의도동미원빌딩),삼정약국,126.93067431116276,37.52148731451079
2467,서울특별시 용산구 원효로19길 72-1 1층 (원효로3가),삼정약국,126.95583460613273,37.53348633748592
2468,서울특별시 강남구 테헤란로 124 (역삼동풍림빌딩),삼주약국,127.0317052916,37.4987836804
2469,서울특별시 양천구 신목로 86 (신정동),삼주약국,126.8747589997441,37.52230622071718
2470,서울특별시 강북구 삼양로 293 (수유동),삼천약국,127.0177575778715,37.62956503072572
2471,서울특별시 송파구 송이로 17 (송파동),삼청약국,127.11799849977288,37.50295224903526
2472,서울특별시 광진구 강변역로4길 10 강변역지너스타워 303호일부 (구의동),삼층약국,127.093405063055,37.5353492183772
2473,서울특별시 금천구 시흥대로 198 (시흥동),삼층약국,126.90220662102215,37.45163726236334
2474,서울특별시 성북구 동소문로 248 102동 314-1호 (길음동 삼부아파트),삼층약국,127.02368579831185,37.60295629561416
2475,서울특별시 동작구 상도로 102 성대시장 2층 203호 (상도동),삼평약국,126.931776254273,37.4999426964441
2476,서울특별시 노원구 마들로 111 308호(월계동삼호에이상가),삼호성심약국,127.06907231005836,37.620969487929656
2477,서울특별시 노원구 마들로 111,삼호약국,127.067140887151,37.62467540687032
2478,서울특별시 금천구 은행나무로 12-1,삼화약국,126.90401350816282,37.45010944469318
2479,서울특별시 동대문구 왕산로 207 (청량리동),삼화약국,127.04577833039367,37.5808637656231
2480,서울특별시 강북구 도봉로 196,삼화온누리약국,127.0265699609462,37.6260821054823
2481,서울특별시 중랑구 망우로 463 1층 103호 (망우동),삼흥약국,127.10364229913958,37.60070859152581
2482,서울특별시 용산구 서빙고로 17 105동 2009호 일부호 (한강로3가),삼희약국,126.96572316757216,37.52648782498824
2483,서울특별시 노원구 한글비석로20길 23-1 1층 (중계동),상계1번약국,127.0737113012,37.6602518538
2484,서울특별시 노원구 동일로 1678 (상계동),상계누리약국,127.05568668461932,37.678084930069296
2485,서울특별시 노원구 동일로 1352 1층 (상계동 형인빌딩),상계동문약국,127.06233089527385,37.64940801908444
2486,서울특별시 노원구 한글비석로 383 삼창타워프라자 1층 626364798081호 (중계동),상계사랑약국,127.0730755247,37.65911340870001
2487,서울특별시 노원구 한글비석로 416,상계우리들약국,127.0706391053,37.6617025115
2488,서울특별시 노원구 한글비석로 363 1층 (중계동),상계종로약국,127.07439361337144,37.65801158536877
2489,서울특별시 노원구 한글비석로48길 13 (상계동),상계하나로약국,127.06707198476768,37.6648734116698
2490,서울특별시 동작구 상도로22길 46 (상도동),상도시장약국,126.93714584572368,37.50133429891292
2491,서울특별시 성동구 행당로17길 32 누보빌딩 105호 (행당동),상도약국,127.0326956855,37.5604047093
2492,서울특별시 동작구 상도로 297 (상도1동),상도온누리약국,126.94959731149999,37.5013504559
2493,서울특별시 동작구 상도로 356 1층 (상도동 교동빌딩),상도프라자약국,126.95280750676515,37.49674943538504
2494,서울특별시 성북구 보국문로 4 (정릉동),상락약국,127.01175067541234,37.60501142984567
2495,서울특별시 강동구 고덕로10길 53 (암사동),상록수약국,127.1296323533,37.5523083867
2496,서울특별시 강서구 월정로30길 102 1층 (화곡동),상록수약국,126.841318761,37.535597241
2497,서울특별시 도봉구 도당로13길 8  (방학동),상록수온누리약국,127.03579986875424,37.66531550716934
2498,서울특별시 강남구 언주로 508  (역삼동),상록약국,127.04315848925089,37.50386008481223
2499,서울특별시 양천구 신목로 100-6 1층 (목동),상마약국,126.8758297454689,37.52330926563223
2500,서울특별시 성동구 동일로 83,상보약국,127.06261790167972,37.54038157869464
2501,서울특별시 중랑구 면목로 481 (상봉동),상봉태평양약국,127.085652863089,37.5947764065638
2502,서울특별시 중랑구 상봉로 118 E-마트 상봉점 4층 (망우동),상봉햇살약국,127.0936094746,37.5964659397
2503,서울특별시 중구 퇴계로 435 1층 (황학동),상산약국,127.02009789452232,37.56591801590664
2504,서울특별시 구로구 중앙로 19 1층 (고척동),상산약국,127.02009789452232,37.56591801590664
2505,서울특별시 동작구 서달로 136-1 (흑석동),상산약국,126.96115307613846,37.50560035929018
2506,서울특별시 마포구 큰우물로 75 1층4호 (도화동),상수약국,126.94616655514358,37.541275077754094
2507,서울특별시 중랑구 용마산로 494 상아빌딩 1층 (망우동),상아약국,127.10022043987544,37.594972071111606
2508,서울특별시 강북구 도봉로 143 광명빌딩 1층 (미아동),상아약국,127.0278144023553,37.62144719453504
2509,서울특별시 구로구 중앙로 100 연세사랑모아여성병원 104105호 (고척동),상아약국,126.86061205197774,37.50635343298335
2510,서울특별시 노원구 동일로 1401 1층 (상계동 상아빌딩),상아온누리약국,127.0603825541,37.6535741433
2511,서울특별시 동작구 양녕로26길 22 (상도동),상아온누리약국,126.94395453143252,37.49766460068076
2512,서울특별시 마포구 월드컵북로 402 케이지아이티센터 314호 (상암동),상암올리브약국,126.88898110243768,37.58010684988462
2513,서울특별시 송파구 올림픽로35가길 11 (신천동 한신코아 110호),상일약국,127.10407416238525,37.51633690876383
2514,서울특별시 강남구 선릉로93길 8 1층 (역삼동),상지온누리약국,127.047714121429,37.5055537720741
2515,서울특별시 관악구 신림로 340 르네상스복합쇼핑몰 3층 (신림동),상쾌한약국,126.93009767946334,37.48476199766981
2516,서울특별시 은평구 역말로 101 토마스빌딩 101호 (역촌동),상쾌한온누리약국,126.92015167610298,37.60844840970836
2517,서울특별시 양천구 목동서로 256 동문빌딩 4층 2호 (목동),상쾌한해든약국,126.8692798146,37.5245996466
2518,서울특별시 강동구 양재대로 1595 1층 (천호동동부빌딩),새가정약국,127.14316838042198,37.54798733230467
2519,서울특별시 송파구 새말로8길 6 1층 (문정동 광덕빌딩),새건영약국,127.1263453307313,37.48215985515319
2520,서울특별시 용산구 후암로 91-1 (동자동),새건우약국,126.97522222222221,37.55329166666667
2521,서울특별시 동대문구 경희대로1가길 27 (회기동),새경희약국,127.0515055827047,37.59305859514033
2522,서울특별시 노원구 동일로 1003 1층 (공릉동),새고운약국,127.07464538154584,37.61970696333367
2523,서울특별시 성북구 화랑로 91 1층 (하월곡동),새국민약국,127.0421363446306,37.602986274858274
2524,서울특별시 송파구 토성로 58,새그린약국,127.11612029124204,37.529018097551386
2525,서울특별시 영등포구 시흥대로181길 10-4 (대림동),새금강약국,126.90643280637138,37.490241766352895
2526,서울특별시 관악구 난곡로 210,새난곡약국,126.91854355603456,37.47373045844184
2527,서울특별시 금천구 남부순환로 1394,새남부약국,126.90558924188886,37.47993756685489
2528,서울특별시 송파구 석촌호수로 61 트리지움상가 402-1호 (잠실동),새내수약국,127.086211355223,37.5107020036631
2529,서울특별시 구로구 구로중앙로28길 65 (구로동),새녹십자약국,126.88893174416177,37.50046925756229
2530,서울특별시 양천구 등촌로 32 목동태영프라자 102호 (목동),새누리약국,126.8641650379852,37.53288668863586
2531,서울특별시 성동구 용답25길 14 (용답동),새대우약국,127.05348578688503,37.56183510791215
2532,서울특별시 중랑구 동일로 852 (묵동),새대우약국,127.07876388888889,37.60648611111111
2533,서울특별시 송파구 송파대로 372  (송파동),새독일약국,127.11140929365368,37.501134941861
2534,서울특별시 동대문구 왕산로 225 미주상가 A동 2층 11-2호 (청량리동),새동산약국,127.0472101215,37.5821209887
2535,서울특별시 송파구 풍성로25가길 11 (풍납동),새동산약국,127.1202478928,37.5350731972
2536,서울특별시 광진구 능동로 378 1층 (중곡동),새동산약국,127.08291457010309,37.56292092807656
2537,서울특별시 종로구 동호로 403 (종로5가),새동서약국,127.00169909525552,37.57052830747168
2538,서울특별시 서초구 강남대로 435 주류성빌딩 1층 (서초동),새드림약국,127.02556317947338,37.501178241429166
2539,서울특별시 서대문구 증가로 85 (연희동),새롬m약국,126.92675336311602,37.57480604950159
2540,서울특별시 송파구 석촌호수로 130 206호 (삼전동),새롬약국,127.0913851754,37.5071968109
2541,서울특별시 양천구 오목로 70 (신월동),새롬약국,126.8453734844767,37.522613785665854
2542,서울특별시 동대문구 답십리로 266 1층 (장안동),새린온누리약국,127.06988863112458,37.57229786923009
2543,서울특별시 종로구 새문안로 85 1층 (신문로1가),새명성약국,126.974,37.570430555555554
2544,서울특별시 양천구 목동서로 37 (목동 하이베라스),새목동약국,126.88167172841996,37.53747900447576
2545,서울특별시 용산구 한강대로 55 (한강로3가),새무림약국,126.9644202127333,37.525907182287085
2546,서울특별시 양천구 신월로 282 2층 (신정동),새무지개약국,126.85212778046176,37.521054691703
2547,서울특별시 강서구 화곡로 196 (화곡동),새미래약국,126.8430003543,37.5430165142
2548,서울특별시 동작구 동작대로 25 4층 (사당동),새미약국,126.98142014753928,37.47867014491793
2549,서울특별시 성북구 북악산로 845 203동 301호 (정릉동 정릉쌍용아파트),새민우약국,127.01829454443023,37.59929558872565
2550,서울특별시 동작구 보라매로5길 5 101호 (신대방동 보라매우성상가),새보라매약국,126.9253593837,37.4923888322
2551,서울특별시 영등포구 당산로31길 6 (당산동3가 영등포병원),새보람약국,126.8960652609,37.5267273917
2552,서울특별시 도봉구 삼양로154길 42,새보은약국,127.01565995179072,37.65562876172819
2553,서울특별시 금천구 독산로 138,새보은약국,126.90515398879008,37.45966464173331
2554,서울특별시 영등포구 영중로 66 1층 (영등포동5가),새봄약국,126.9054967271,37.5223816732
2555,서울특별시 서대문구 통일로 413 6층 604호 (홍제동 연세스포츠센터),새봄약국,126.94643794537816,37.5861799545778
2556,서울특별시 강서구 양천로59길 46,새봄약국,126.8600258186192,37.56103985231069
2557,서울특별시 용산구 백범로 287 1층 (효창동),새봄약국,126.961220193937,37.5395980031473
2558,서울특별시 은평구 은평로 5  (신사동),새봄약국,126.90921198587046,37.59676727272866
2559,서울특별시 광진구 뚝섬로 503 1층 (자양동),새봄약국,127.066018887044,37.5360763405665
2560,서울특별시 강북구 노해로 87 1층 (수유동),새봄약국,127.0222988062788,37.64358657403087
2561,서울특별시 성동구 왕십리로 410,새봄약국,127.02890379732187,37.5650417119651
2562,서울특별시 노원구 동일로203가길 29,새봄약국,127.06428095804183,37.63987827030214
2563,서울특별시 성북구 보문로 94  (보문동4가),새봄약국,127.02060516719726,37.58371540860821
2564,서울특별시 강남구 압구정로 152 108호 (신사동 극동스포츠빌딩),새봄약국,127.02604663740514,37.52556651362698
2565,서울특별시 마포구 월드컵로13길 34 두드림빌딩 1층,새봄약국,126.9082614296649,37.55565597576693
2566,서울특별시 동대문구 왕산로 185 103 105호 (청량리동),새봄약국,127.0437944102562,37.58009687165124
2567,서울특별시 관악구 조원로 128-8 (신림동),새봄약국,126.91634850725399,37.48502335807433
2568,서울특별시 양천구 목동중앙북로 68 1층 104호 (목동 목동에버하임),새봄약국,126.870684126526,37.5465746024369
2569,서울특별시 송파구 풍성로 55 (풍납동),새봄약국,127.1186711985,37.5339683637
2570,서울특별시 서초구 반포대로30길 82 우서빌딩 1층 102호 (서초동),새봄약국,127.01298140177713,37.49256667097852
2571,서울특별시 중랑구 신내로 211  (신내동),새봉화약국,127.09279031253992,37.61637654755245
2572,서울특별시 성북구 한천로 580 1층 (석관동),새비홍약국,127.06245049118368,37.61137810347936
2573,서울특별시 강동구 고덕로 262 고덕역 효성해링턴 타워 더퍼스트 1층 121호 (명일동),새빛약국,127.154622234195,37.5546676606413
2574,서울특별시 노원구 동일로 1405 국민은행노원지점 1층 (상계동),새빛약국,127.06017787506,37.6538310278932
2575,서울특별시 중구 남대문로 16-1 (남대문로4가),새삼성약국,126.9776269415584,37.56077538559174
2576,서울특별시 강남구 삼성로146길 8 1층 (청담동),새생명약국,127.0501647047,37.5242757049
2577,서울특별시 중구 다산로 32,새생명약국,127.00674508553556,37.54738175951872
2578,서울특별시 성동구 행당로 129 (행당동),새서독약국,127.03329245746215,37.55850884033676
2579,서울특별시 용산구 한강대로 293,새서부약국,126.97187933260162,37.544394070817646
2580,서울특별시 서대문구 수색로 56 성공타워1 210호 (북가좌동),새서울DMC약국,126.912707653517,37.5708136519192
2581,서울특별시 은평구 서오릉로 134 1층 (대조동),새서울약국,126.9181193603,37.6110130341
2582,서울특별시 강서구 양천로57길 9-7 (가양동),새서울약국,126.85147692992204,37.56346839878951
2583,서울특별시 서대문구 통일로 441 (홍제동),새서울약국,126.94459328687036,37.58812164335358
2584,서울특별시 영등포구 영등포로86길 14-1 (신길동),새서울약국,126.9230055543832,37.511787767647
2585,서울특별시 광진구 자양로 288 (구의동),새서울약국,127.09205,37.55138055555555
2586,서울특별시 구로구 가마산로 268 대림역와이즈플레이스 108호 (구로동),새서울약국,127.09205,37.55138055555555
2587,서울특별시 강북구 삼양로 184 (미아동),새서울약국,127.0213077069162,37.62020871602227
2588,서울특별시 양천구 공항대로 558 1층 (목동),새서울온누리약국,126.86745381689047,37.54928590831046
2589,서울특별시 성북구 돌곶이로 57 1층 (석관동),새석관약국,127.05863861423865,37.60896180196721
2590,서울특별시 동대문구 서울시립대로 116 (전농동),새성수약국,127.051633209117,37.58075468390071
2591,서울특별시 성북구 동소문로 125 골든타워 1층 101호 (동선동4가),새성신약국,127.01821856847,37.5941562838985
2592,서울특별시 영등포구 양평로 102,새성심약국,126.89627282643504,37.536959340122905
2593,서울특별시 동대문구 답십리로 293 (장안동),새소망약국,127.0731624269207,37.57241485836055
2594,서울특별시 강북구 도봉로 332 홍승빌딩 1층 (번동),새솔약국,127.025581323205,37.6373516350258
2595,서울특별시 송파구 마천로 41 수기빌딩 2층 (방이동),새솔약국,127.1255129326566,37.50904677561033
2596,서울특별시 구로구 경인로 31-28 1층 (온수동),새수정약국,126.829996238999,37.4962778563046
2597,서울특별시 광진구 용마산로 5 명클리닉 1층 101호 (중곡동),새수정온누리약국,127.08822848687748,37.5542134509186
2598,서울특별시 도봉구 덕릉로 233-5  (창동),새순보당약국,127.03779684720654,37.63895156669778
2599,서울특별시 관악구 난우길 4 (신림동),새시민약국,126.9190249107726,37.473398601284494
2600,서울특별시 중랑구 망우로62길 81 (망우동),새시장약국,127.0996558127742,37.596125817925135
2601,서울특별시 강동구 양재대로 1619,새실로암약국,127.14352908739788,37.55000666633676
2602,서울특별시 관악구 신림로 169 영창빌딩 1층 (신림동),새싹약국,126.933711993359,37.474237411225
2603,서울특별시 동대문구 이문로 136 1층 109호 (이문동 웰츠타워),새싹약국,127.06187351670674,37.59847983544271
2604,서울특별시 동작구 장승배기로 34 1층 101호 (상도동),새싹약국,126.9415634356,37.5011521377
2605,서울특별시 강서구 강서로 254,새싹약국,126.83671525215456,37.54843560371062
2606,서울특별시 강남구 학동로 121 지하1층 일부호 (논현동),새싹약국,127.02432402680768,37.51228414405485
2607,서울특별시 강동구 상암로 11,새아름약국,127.1261034557402,37.55099580256922
