"학교ID",학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000006689,강진동초등학교,초등학교,1971-09-07,공립,본교,운영,전라남도 강진군 강진읍 동성리 202,전라남도 강진군 강진읍 중앙로 180,8490000,전라남도교육청,8631000,전라남도강진교육지원청,2013-11-29,2021-07-05,34.641184699,126.77621716,2021-09-15
B000008619,동백중학교,중학교,1988-01-06,공립,본교,운영,부산광역시 해운대구 중동 750-11,부산광역시 해운대구 좌동순환로468번가길 97,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2021-07-05,35.165845375,129.17434474,2021-09-15
B000012417,울산동천고등학교,고등학교,1999-05-06,공립,본교,운영,울산광역시 북구 천곡동 376-1,울산광역시 북구 고래로 54,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2021-07-05,35.632779882,129.33885129,2021-09-15
B000010866,효령중학교,중학교,1971-01-25,공립,본교,운영,경상북도 군위군 효령면 중구리 355,경상북도 군위군 효령면 중리길 6-25,8750000,경상북도교육청,8861000,경상북도군위교육지원청,2013-11-29,2021-07-05,36.154640342,128.57785318,2021-09-15
B000005425,양강초등학교,초등학교,1930-04-15,공립,본교,운영,충청북도 영동군 양강면 묘동리 331-2,충청북도 영동군 양강면 학산영동로 817,8000000,충청북도교육청,8071000,충청북도영동교육지원청,2013-11-29,2021-07-05,36.145164731,127.74749758,2021-09-15
B000003916,정재초등학교,초등학교,1971-03-01,공립,본교,운영,경기도 안산시 상록구 부곡동 225-5,경기도 안산시 상록구 정재초교길 11,7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2021-07-05,37.338486077,126.86488572,2021-09-15
B000008420,한양대학교사범대학부속중학교,중학교,1960-01-18,사립,본교,운영,서울특별시 성동구 사근동 223,서울특별시 성동구 마조로 42,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2021-07-05,37.561918839,127.04232404,2021-09-15
B000006116,황등남초등학교,초등학교,1971-04-01,공립,본교,운영,전라북도 익산시 황등면 황등리 963-3,전라북도 익산시 황등면 황등서로 44,8320000,전라북도교육청,8351000,전라북도익산교육지원청,2013-11-29,2021-07-05,36.003350098,126.93874914,2021-09-15
B000003497,삼일초등학교,초등학교,1994-03-01,공립,본교,운영,울산광역시 중구 서동 40,울산광역시 중구 동천5길 18-9,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2021-07-05,35.582176372,129.345525,2021-09-15
B000012040,성남고등학교,고등학교,1938-04-25,사립,본교,운영,서울특별시 동작구 대방동 375-1,서울특별시 동작구 대방동길 74,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2021-07-05,37.505281575,126.92661528,2021-09-15
B000009983,진천여자중학교,중학교,1965-03-09,공립,본교,운영,충청북도 진천군 진천읍 성석리 343,충청북도 진천군 진천읍 덕금로 65-16,8000000,충청북도교육청,8081000,충청북도진천교육지원청,2013-11-29,2021-07-05,36.869210857,127.45622937,2021-09-15
B000008004,어도초등학교,초등학교,1943-06-03,공립,본교,운영,제주특별자치도 제주시 애월읍 봉성리 3276,제주특별자치도 제주시 애월읍 봉성로 76,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2021-07-05,33.420192968,126.3131765,2021-09-15
B000007211,모전초등학교,초등학교,1997-03-01,공립,본교,운영,경상북도 문경시 모전동 674-1,경상북도 문경시 매봉로 75,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2013-11-29,2021-07-05,36.591894994,128.180954,2021-09-15
B000009740,광판중학교,중학교,1970-04-20,공립,본교,운영,강원도 춘천시 남산면 광판리 583,강원도 춘천시 남산면 김유정로 83,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2021-07-05,37.723814503,127.69887642,2021-09-15
B000012564,시흥고등학교,고등학교,2003-03-01,공립,본교,운영,경기도 시흥시 하상동 384,경기도 시흥시 상직길 25,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2021-07-05,37.389596408,126.81408814,2021-09-15
B000024412,갈전초등학교,초등학교,2014-03-01,공립,본교,운영,경상남도 진주시 충무공동 190-1,경상남도 진주시 사들로 173,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2013-11-29,2021-07-05,35.183203039,128.14906252,2021-09-15
B000003686,효원초등학교,초등학교,1991-03-02,공립,본교,운영,경기도 수원시 영통구 매탄동 1155,경기도 수원시 영통구 효원로358번길 16,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2021-07-05,37.259131905,127.03991503,2021-09-15
B000007163,고경초등학교,초등학교,1927-07-29,공립,본교,운영,경상북도 영천시 고경면 상덕리 345,경상북도 영천시 고경면 호국로 1276,8750000,경상북도교육청,8821000,경상북도영천교육지원청,2013-11-29,2021-07-05,36.002723137,129.06756205,2021-09-15
B000007078,서후초등학교대흥분교장,초등학교,1949-02-01,공립,분교,운영,경상북도 안동시 서후면 대두서리 61,경상북도 안동시 서후면 대두서6길 12,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2021-07-05,36.622385679,128.62219323,2021-09-15
B000009083,화암중학교,중학교,2003-03-01,공립,본교,운영,울산광역시 동구 방어동 1109,울산광역시 동구 문현5길 35,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2021-07-05,35.488006802,129.41184223,2021-09-15
B000007099,인동초등학교,초등학교,1905-04-01,공립,본교,운영,경상북도 구미시 인의동 389-2,경상북도 구미시 여헌로3길 34,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2013-11-29,2021-07-05,36.106884221,128.42208248,2021-09-15
B000012373,대전대신고등학교,고등학교,1972-12-26,사립,본교,운영,대전광역시 서구 복수동 283-63,대전광역시 서구 오량1길 98,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2021-07-05,36.308958809,127.38004915,2021-09-15
B000011135,거제제일중학교,중학교,1951-12-19,공립,본교,운영,경상남도 거제시 거제면 서정리 695-1,경상남도 거제시 거제면 읍내로13길 12,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2013-11-29,2021-07-05,34.85086877,128.58645414,2021-09-15
B000007475,중동초등학교,초등학교,2006-09-01,공립,본교,운영,경상남도 창원시 의창구 서상동 657,경상남도 창원시 의창구 의창대로238번길 14,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2021-07-05,35.259480463,128.62341383,2021-09-15
B000002492,동일중앙초등학교,초등학교,1996-04-20,공립,본교,운영,부산광역시 동구 수정동 1073-1,부산광역시 동구 구봉로 46,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2021-07-05,35.124514061,129.03677201,2021-09-15
B000012464,수내고등학교,고등학교,1996-03-07,공립,본교,운영,경기도 성남시 분당구 수내동 120,경기도 성남시 분당구 발이봉북로 15,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2021-07-05,37.366114865,127.12986393,2021-09-15
B000012427,수원여자고등학교,고등학교,1936-04-15,공립,본교,운영,경기도 수원시 팔달구 고등동 19-1,경기도 수원시 팔달구 고등로59번길 72,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2021-07-05,37.27682819,127.00435505,2021-09-15
B000001972,서울신도림초등학교,초등학교,1982-10-22,공립,본교,운영,서울특별시 구로구 신도림동 300-6,서울특별시 구로구 신도림로19길 44,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.51198439,126.88325455,2021-09-15
B000013414,거창여자고등학교,고등학교,1960-04-01,공립,본교,운영,경상남도 거창군 거창읍 중앙리 445,경상남도 거창군 거창읍 죽전1길 72,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,2021-07-05,35.693011647,127.90978694,2021-09-15
B000010393,고창중학교,중학교,1919-04-14,공립,본교,운영,전라북도 고창군 고창읍 덕산리 248,전라북도 고창군 고창읍 보릿골로 35,8320000,전라북도교육청,8451000,전라북도고창교육지원청,2013-11-29,2021-07-05,35.42860953,126.69375125,2021-09-15
B000007932,월천초등학교,초등학교,1932-09-13,공립,본교,운영,경상남도 거창군 거창읍 서변리 609,경상남도 거창군 거창읍 주곡로 207,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,2021-07-05,35.713822963,127.91696813,2021-09-15
B000002937,대구논공초등학교,초등학교,2004-03-01,공립,본교,운영,대구광역시 달성군 논공읍 남리 328,대구광역시 달성군 논공읍 논공로7길 41,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2021-07-05,35.73107603,128.43764822,2021-09-15
B000010743,성의여자중학교,중학교,1949-05-07,사립,본교,운영,경상북도 김천시 평화동 406-6,경상북도 김천시 평화순환길 250-11,8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,2021-07-05,36.119612885,128.11331862,2021-09-15
B000010746,개령중학교,중학교,1952-04-01,공립,본교,운영,경상북도 김천시 개령면 동부리 442-8,경상북도 김천시 개령면 서부3길 89,8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,2021-07-05,36.167799701,128.18536258,2021-09-15
B000007144,이산초등학교,초등학교,1934-12-10,공립,본교,운영,경상북도 영주시 이산면 석포리 1036,경상북도 영주시 이산면 이산로 487,8750000,경상북도교육청,8811000,경상북도영주교육지원청,2013-11-29,2021-07-05,36.83011458,128.68188033,2021-09-15
B000003452,대전삼육초등학교,초등학교,1952-04-01,사립,본교,운영,대전광역시 서구 도마동 163-11,대전광역시 서구 도림1길 15,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2021-07-05,36.311843442,127.37241906,2021-09-15
B000010140,부여여자중학교,중학교,1959-05-30,공립,본교,운영,충청남도 부여군 부여읍 쌍북리 209,충청남도 부여군 부여읍 월함로 34,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2021-07-05,36.287460648,126.92448685,2021-09-15
B000004213,청룡초등학교,초등학교,1949-09-27,공립,본교,운영,경기도 화성시 비봉면 청요리 571,경기도 화성시 비봉면 주석로 610,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2021-07-05,37.200845552,126.88862568,2021-09-15
B000006098,이리석암초등학교,초등학교,1963-04-30,공립,본교,운영,전라북도 익산시 석암동 215-1,전라북도 익산시 서동로46길 119,8320000,전라북도교육청,8351000,전라북도익산교육지원청,2013-11-29,2021-07-05,35.935187312,127.00817643,2021-09-15
B000010196,남면중학교,중학교,1971-12-27,공립,본교,운영,충청남도 태안군 남면 달산리 1174-2,충청남도 태안군 남면 남면로 125,8140000,충청남도교육청,8281000,충청남도태안교육지원청,2013-11-29,2021-07-05,36.673543493,126.30017276,2021-09-15
B000002123,서울방이초등학교,초등학교,1982-04-04,공립,본교,운영,서울특별시 송파구 방이동 167,서울특별시 송파구 위례성대로10길 4,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.51343915,127.12049944,2021-09-15
B000008683,경상여자중학교,중학교,1966-03-10,사립,본교,운영,대구광역시 서구 비산동 228,대구광역시 서구 국채보상로 384,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2021-07-05,35.870684702,128.57380838,2021-09-15
B000003183,불은초등학교,초등학교,1934-10-02,공립,본교,운영,인천광역시 강화군 불은면 두운리 550-1,인천광역시 강화군 불은면 불은남로544번길 9,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2021-07-05,37.683616304,126.48749537,2021-09-15
B000008366,수서중학교,중학교,1993-04-30,공립,본교,운영,서울특별시 강남구 수서동 710,서울특별시 강남구 광평로59길 57,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.491203769,127.10237989,2021-09-15
B000002410,서울일신초등학교,초등학교,2000-09-01,공립,본교,운영,서울특별시 성북구 종암동 1-79,서울특별시 성북구 월곡로 74,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2021-07-05,37.598813572,127.0401072,2021-09-15
B000002861,대구효명초등학교,초등학교,1983-03-02,공립,본교,운영,대구광역시 남구 봉덕동 1164,대구광역시 남구 앞산순환로 707,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2021-07-05,35.834651467,128.601058,2021-09-15
B000010977,반송중학교,중학교,1984-05-10,공립,본교,운영,경상남도 창원시 성산구 반림동 19,경상남도 창원시 성산구 반송로 182,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2021-07-05,35.235552076,128.67495073,2021-09-15
B000006187,남원용성초등학교,초등학교,1906-06-01,공립,본교,운영,전라북도 남원시 동충동 192-4,전라북도 남원시 용성로 29,8320000,전라북도교육청,8371000,전라북도남원교육지원청,2013-11-29,2021-07-05,35.409365653,127.37985646,2021-09-15
B000009272,범계중학교,중학교,1992-03-01,공립,본교,운영,경기도 안양시 동안구 호계동 1054-5,경기도 안양시 동안구 동안로 56,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2021-07-05,37.384717743,126.9553571,2021-09-15
B000013293,마산구암고등학교,고등학교,1997-10-08,공립,본교,운영,경상남도 창원시 마산회원구 구암동 44-5,경상남도 창원시 마산회원구 팔용로 220,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2021-07-05,35.247057481,128.59681676,2021-09-15
B000001897,서울수색초등학교,초등학교,1935-04-01,공립,본교,운영,서울특별시 은평구 수색동 129,서울특별시 은평구 수색로16길 21,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-07-05,37.585172149,126.89601214,2021-09-15
B000011510,군포e비즈니스고등학교,고등학교,1994-11-01,공립,본교,운영,경기도 군포시 산본동 1149-6,경기도 군포시 수리산로 153,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2021-07-05,37.363053079,126.91854216,2021-09-15
B000001871,서울묵현초등학교,초등학교,2004-10-29,공립,본교,운영,서울특별시 중랑구 묵동 242-55,서울특별시 중랑구 동일로157길 75,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.609080405,127.0736243,2021-09-15
B000006041,군산푸른솔초등학교,초등학교,2011-03-01,공립,본교,운영,전라북도 군산시 수송동 813,전라북도 군산시 축동로 20,8320000,전라북도교육청,8341000,전라북도군산교육지원청,2013-11-29,2021-07-05,35.961460823,126.71136286,2021-09-15
B000008699,침산중학교,중학교,1984-06-05,공립,본교,운영,대구광역시 북구 침산동 354-1,대구광역시 북구 침산남로 121,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2021-07-05,35.890090983,128.58847079,2021-09-15
B000011709,안강전자고등학교,고등학교,1960-02-13,공립,본교,운영,경상북도 경주시 안강읍 안강리 233-7,경상북도 경주시 안강읍 안강중앙로 269,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,2021-07-05,35.992785926,129.2298687,2021-09-15
B000008454,미양중학교,중학교,2009-06-10,공립,본교,운영,서울특별시 강북구 미아동 837-734,서울특별시 강북구 인수봉로 39,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2021-07-05,37.623667169,127.01217917,2021-09-15
B000007241,봉황초등학교,초등학교,2008-09-01,공립,본교,운영,경상북도 경산시 진량읍 봉회리 81-14,경상북도 경산시 진량읍 봉황길 50,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2013-11-29,2021-07-05,35.883002551,128.8237438,2021-09-15
B000026109,한민고등학교,고등학교,2014-10-15,사립,본교,운영,경기도 파주시 광탄면 용미리 704-10,경기도 파주시 광탄면 혜음로 765,7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2021-07-05,37.758056794,126.85803617,2021-09-15
B000005689,오산초등학교,초등학교,1948-08-30,공립,본교,운영,충청남도 서산시 오남동 305-6,충청남도 서산시 덕지천로 436,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2021-07-05,36.74557169,126.48238931,2021-09-15
B000002391,서울삼선초등학교,초등학교,1949-09-01,공립,본교,운영,서울특별시 성북구 삼선동3가 30-4,서울특별시 성북구 보문로29길 106,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2021-07-05,37.587141524,127.01267184,2021-09-15
