시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,lat,lon
수원시,농협사거리(경유),,277102676,,,,,37.2620167,127.0321833
수원시,농협앞,Nonghyup,201000536,,노변정류장,경기도 수원시,,37.2920833,126.9395
수원시,농협앞,Nonghyup,201000543,,노변정류장,경기도 수원시,,37.2922333,126.9395333
수원시,뉴코아아울렛,Newcore Outlet Mall ,202000019,3098,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.2657333,127.0336
수원시,뉴코아아울렛.중소기업은행,"Newcore Outlet Mall, IMK Bank ",202000040,3094,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.2668333,127.0329333
수원시,능실마을15단지,Neungsil Maeul 15-danji,201000402,2893,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2588333,126.9542667
수원시,능실마을16단지,Neungsil Maeul 16-danji,201000407,2906,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2614667,126.9556167
수원시,능실마을16단지,Neungsil Maeul 16-danji,201000406,2905,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2617667,126.9553167
수원시,능실마을20단지,Neungsil Maeul 20-danji,201000458,2944,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2578,126.9623333
수원시,능실마을20단지,Neungsil Maeul 20-danji,201000440,2941,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.25745,126.9621333
수원시,능실초등학교,Neungsil Elementary School ,201000436,2931,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.26035,126.9571833
수원시,능실초등학교,Neungsil Elementary School ,201000435,2930,노변정류장,경기도 수원시,경기도 수원시 권선구 호매실동,37.2601667,126.9569333
수원시,다산공원(마을),Dasan Park,203000446,4433,노변정류장,경기도 수원시,,37.2899167,127.05135
수원시,다산공원(마을),Dasan Park,203000447,4434,노변정류장,경기도 수원시,,37.2898,127.0514167
수원시,당수동,Dangsu-dong,201000538,1410,노변정류장,경기도 수원시,,37.29385,126.9446667
수원시,당수동,Dangsu-dong,201000372,2867,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2940167,126.9448167
수원시,당수동공용화장실,Dangsu-dong Public Toilet,201000541,,노변정류장,경기도 수원시,,37.2914667,126.9441167
수원시,당수동공용화장실,Dangsu-dong Public Toilet,201000542,,노변정류장,경기도 수원시,,37.2913333,126.9443167
수원시,당수동삼정아파트,Dangsu-dong Samjung Apartment ,201000241,2020,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2915,126.9438833
수원시,당수동삼정아파트,Dangsu-dong Samjung Apartment,201000183,2019,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2913833,126.9438667
수원시,당수동시민농장,Dangsu-dong Farm ,201000242,2012,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2834667,126.9409
수원시,당수동시민농장,Dangsu-dong Farm ,201000182,2010,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2842167,126.9403667
수원시,당수동인정아파트.한라아파트,"Dangsu-dong Injeong Apartment, Halla Apartment ",201000240,2011,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2922333,126.9407167
수원시,당수동인정아파트.한라아파트,"Dangsu-dong Injeong Apartment, Halla Apartment ",201000184,2013,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2918667,126.94085
수원시,당수초등학교.삼정아파트,"Dangsu Elementary School, Samjung Apartment",201000423,2845,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2900833,126.9446
수원시,당수초등학교.삼정아파트,"Dangsu Elementary School, Samjung Apartment",201000465,2869,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.28995,126.9444833
수원시,대광빌리지,Daegwang Village ,203000049,4191,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2589333,127.0651
수원시,대광빌리지,Daegwang Village ,203000053,4192,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2590167,127.0648167
수원시,대림.진흥아파트,"Daelim, Jinheung Apartment ",200000367,1340,노변정류장,경기도 수원시,,37.30055,126.9872167
수원시,대림.진흥아파트,"Daelim, Jinheung Apartment ",200000366,1339,노변정류장,경기도 수원시,,37.3006833,126.9870667
수원시,대명고등학교,Daemyoung High School ,201000396,2895,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2938,126.9414333
수원시,대명고등학교,Daemyoung High School,201000077,2006,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2936667,126.9432
수원시,대명고등학교,Daemyoung High School ,201000026,2015,노변정류장,경기도 수원시,경기도 수원시 권선구 당수동,37.2952,126.9422667
수원시,대선초.e편한세상영통2차아파트,,203000449,4436,,,,37.2410167,127.0654333
수원시,대선초.e편한세상영통2차아파트,,203000448,4435,,,,37.2411333,127.06535
수원시,대우아파트,Daewoo Apartment,201000279,3162,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.2639167,127.00685
수원시,대우연구소,Daewoo Research Institute,200000338,1311,노변정류장,경기도 수원시,,37.3088,127.0034833
수원시,대우연구소,Daewoo Research Institute,200000339,1312,노변정류장,경기도 수원시,,37.3086167,127.0034833
수원시,대원아파트,Daewon Apartment ,201000208,2264,노변정류장,경기도 수원시,경기도 수원시 권선구 권선동,37.2479333,127.0327333
수원시,대평중학교,Daepyong Middle School,200000110,1073,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2981333,126.9900833
수원시,대평중학교,Daepyong Middle School,200000097,1076,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.29795,126.99045
수원시,대한종합설비앞,Daehan Equipment,202000177,3252,노변정류장,경기도 수원시,,37.2767333,127.00635
수원시,대한종합설비앞,Daehan Equipment,202000187,3262,노변정류장,경기도 수원시,,37.2765833,127.0065167
수원시,대황교동,Daehwanggyo-dong ,201000425,2924,노변정류장,경기도 수원시,경기도 수원시 권선구 권선동,37.2394167,127.01695
수원시,대황교동,Daehwanggyo-dong ,201000426,2925,노변정류장,경기도 수원시,경기도 수원시 권선구 권선동,37.2393333,127.01685
수원시,도로교통관리사업소,Road Traffic Management Office,201000126,2109,노변정류장,경기도 수원시,경기도 수원시 권선구 고색동,37.2505833,126.97625
수원시,도병원약국,,203509700,,,,,37.2785,127.0459667
수원시,도청오거리,District Ogeori ,202000183,3258,노변정류장,경기도 수원시,,37.2698667,127.0084
수원시,도청오거리,District Ogeori ,202000181,3256,노변정류장,경기도 수원시,,37.2697667,127.0082667
수원시,도체육회관.대림e-편한세상,"District Sports Center, Daelim E-pyeonhansesang Apartment ",200000043,1107,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2963833,126.9989
수원시,도체육회관.대림e-편한세상,"District Sports Center, Daelim E-pyeonhansesang Apartment ",200000040,1108,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2960833,126.99885
수원시,동남대후문.주공8단지,"Dongnam University Back Gate, Jugong 8-danji",200000368,1341,노변정류장,경기도 수원시,,37.2993167,126.986
수원시,동남대후문.주공8단지,"Dongnam University Back Gate, Jugong 8-danji",200000369,1342,노변정류장,경기도 수원시,,37.29945,126.9863833
수원시,동남보건대학,Dongnam Health University,200000098,1066,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2965667,126.98745
수원시,동남보건대학,Dongnam Health University,200000109,1065,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2968167,126.9874333
수원시,동남아파트,Dongnam Apartment ,201000431,2933,노변정류장,경기도 수원시,경기도 수원시 권선구 평동,37.2611167,127.0003167
수원시,동남아파트,Dongnam Apartment ,201000432,2934,노변정류장,경기도 수원시,경기도 수원시 권선구 평동,37.2608167,127.0004333
수원시,동남아파트.세평지하도입구,"Dongnam Apartment, Sepyeong Underpass",201000058,2159,노변정류장,경기도 수원시,경기도 수원시 권선구 평동,37.2614167,127.0005167
수원시,동남아파트.파장시장,"Dongnam Apartment, Pajang Market",200000119,1222,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.3057167,126.9916833
수원시,동도센트리움,Dongdo Centrium,202000139,3214,노변정류장,경기도 수원시,,37.2835667,127.0351833
수원시,동보.신명아아파트,"Dongbo, Sinmyeongah Apartment ",203000415,4402,노변정류장,경기도 수원시,,37.2502667,127.0645
수원시,동부지구대.수원시장기요양지원센터.수병원,"Dongbu Police Precinct, Suwon City Facilities Management Corporation, Soo Hospital ",202000065,3085,노변정류장,경기도 수원시,경기도 수원시 팔달구 지동,37.2805333,127.0299167
수원시,동부지구대.수원시장기요양지원센터.수병원,"Dongbu Police Precinct, Suwon City Facilities Management Corporation, Soo Hospital ",202000068,3086,노변정류장,경기도 수원시,경기도 수원시 팔달구 지동,37.28045,127.0305333
수원시,동부차고지,Dongbu Garage,203000374,4360,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2866667,127.07805
수원시,동부차고지(경유),,277102617,,,,,37.2916,127.0789833
수원시,동성아울렛,Dongseonambuk Church ,200000271,1239,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2914333,127.0120833
수원시,동성중학교,Dongsung Middle School,202000149,3224,노변정류장,경기도 수원시,,37.2836333,127.0337333
수원시,동성중학교,Dongsung Middle School,202000165,3240,노변정류장,경기도 수원시,,37.2836667,127.0335333
수원시,동수원.호텔캐슬,"Dongsuwon, Hotel Castle",202000118,3185,,경기도 수원시,,37.2766833,127.0390333
수원시,동수원2차쌍용아파트,Dongsuwon Ssangyong Apartment 2-cha,203000222,4216,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2344833,127.0526667
수원시,동수원IC(경유),,277103228,,,,,37.3001,127.0491833
수원시,동수원IC(경유),,277103229,,,,,37.29995,127.0501667
수원시,동수원TG(경유),,277103382,,,,,37.2971,127.0470833
수원시,동수원TG(경유),,274199477,,,,,37.2973,127.04755
수원시,동수원TG(경유),,274199476,,,,,37.2979333,127.04715
수원시,동수원TG(경유),,277103381,,,,,37.29805,127.0475
수원시,동수원사거리,Dongsuwon Sageori,202000008,3080,노변정류장,경기도 수원시,경기도 수원시 팔달구 지동,37.2783333,127.02935
수원시,동수원사거리(경유),,277102665,,,,,37.2785667,127.0312333
수원시,동수원세무소.영통역2번출구,"Dongsuwon District Tax Office, Yeongtong Station Exit 2",203000354,4332,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.25065,127.0727
수원시,동수원쌍용2차아파트,Dongsuwon Ssangyong Apartment 2-cha,203000223,4229,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2346,127.05265
수원시,동수원우체국.삼성래미안,"Dongsuwon Post Office, Samsung Raemian",203000002,3166,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2672,127.0333833
수원시,동수원중학교.성일아파트.한국1차아파트,"Dongsuwon Middle School, Sungil Apartment, Hankuk Apartment 1-cha",203000084,4068,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2700167,127.0557167
수원시,동수원중학교.성일아파트.한국1차아파트,"Dongsuwon Middle School, Sungil Apartment, Hankuk Apartment 1-cha",203000115,4067,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2701167,127.0561667
수원시,동신아파트,Dongshin Apartment ,200000120,1086,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.30265,126.9941333
수원시,동신아파트,Dongshin Apartment ,200000116,1087,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.3022667,126.9941167
수원시,동아엘텍,,201507230,,,,,37.2430333,126.9865667
수원시,동아엘텍,Dong A Eltec,201000481,2965,노변정류장,경기도 수원시,경기도 수원시 권선구 고색동,37.24285,126.9866333
수원시,동안산당수TG(경유),,277103758,,,,,37.29815,126.9361667
수원시,동안산당수TG(경유),,277103757,,,,,37.2982167,126.9358667
수원시,동원고(마을),,200506710,,,,,37.3163333,126.9820667
수원시,동원고.동우여고앞,"Dongwon High School, Dongwoo Girls' High School",200000357,1330,노변정류장,경기도 수원시,,37.3177667,126.9817167
수원시,동원고.동우여고앞,"Dongwon High School, Dongwoo Girls' High School",200000358,1331,노변정류장,경기도 수원시,,37.3177667,126.98135
수원시,동원고교.해우재입구,"Dongwon High School, Haewoojae",200000094,1050,노변정류장,경기도 수원시,경기도 수원시 장안구 이목동,37.317,126.9840333
수원시,동원고교.해우재입구,"Dongwon High School, Haewoojae",200000276,1253,노변정류장,경기도 수원시,경기도 수원시 장안구 이목동,37.3172167,126.9836333
수원시,동원고교.해우재입구,"Dongwon High School, Haewoojae",200000293,1268,노변정류장,경기도 수원시,경기도 수원시 장안구 이목동,37.3158,126.9815833
수원시,두견마을,Dugyeon Apartment,200000114,1105,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2892167,126.9983167
수원시,디지탈엠파이어,Digital Empire,203000418,4405,노변정류장,경기도 수원시,,37.2453833,127.0610333
수원시,디지털엠파이어2,Digital Empire 2,203000236,4243,노변정류장,경기도 수원시,경기도 수원시 영통구 신동,37.2468333,127.0490333
수원시,디지털엠파이어2.송원산업,"Digital Empire 2, Songwon",203000237,4244,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2485333,127.0494667
수원시,디지털엠파이어2.송원산업,"Digital Empire 2, Songwon",203000240,4247,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.24855,127.0491
수원시,따복기숙사.농업유전자원센터,Rural Development Administration,201000141,2132,노변정류장,경기도 수원시,경기도 수원시 권선구 서둔동,37.2646,126.9836
수원시,뜨란채1.2차아파트,Jugong Tranche Apartment 1 & 2-danji,200000394,1367,노변정류장,경기도 수원시,,37.3064167,126.9670833
수원시,뜨란채1.2차아파트,Jugong Tranche Apartment 1 & 2-danji,200000393,1366,노변정류장,경기도 수원시,,37.3064167,126.9669333
수원시,래미안영통마크원2단지,Raemian Yeongton Mark 1 2-danji,203000152,4206,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2451,127.0464167
수원시,래미안영통마크원2단지,Raemian Yeongtong Mark-1 2-danji,203000153,4032,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2452667,127.04645
수원시,래미안영통마크원2단지,Raemian Yeongtong Mark-1 2-danji,203000098,4034,노변정류장,경기도 수원시,경기도 수원시 영통구 신동,37.2474333,127.0475167
수원시,로얄팰리스,Royal Palace,200000138,1214,노변정류장,경기도 수원시,경기도 수원시 장안구 송죽동,37.2955667,127.0085167
수원시,로얄팰리스,Royal Palace,200000150,1211,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2953667,127.00835
수원시,롯데마트,Lotte Mart,200000411,1384,노변정류장,경기도 수원시,,37.2959833,126.983
수원시,롯데마트,Lotte Mart,202000150,3225,노변정류장,경기도 수원시,,37.2847833,127.0326167
수원시,롯데마트,Lotte Mart,200000398,1371,노변정류장,경기도 수원시,,37.2982333,126.9689333
수원시,롯데마트,Lotte Mart,200000397,1370,노변정류장,경기도 수원시,,37.2982667,126.9688
수원시,롯데마트,Lotte Mart,202000164,3239,노변정류장,경기도 수원시,,37.2847833,127.0324167
수원시,롯데아파트,Lotte Apartment,201000275,3161,노변정류장,경기도 수원시,경기도 수원시 팔달구 화서동,37.2742,126.9956833
수원시,롯데아파트,Lotte Apartment ,201000276,3006,노변정류장,경기도 수원시,경기도 수원시 팔달구 고등동,37.2745,126.996
수원시,만석공원.만석거삼거리,"Manseok Park, Manseok Samgeori ",200000155,1106,노변정류장,경기도 수원시,경기도 수원시 장안구 송죽동,37.3024,126.9986167
수원시,만석공원.정자초교.벽산아파트,"Manseok Park, Jungja Elementary School, Byuksan Apartment",200000135,1216,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2995,126.9967
수원시,만석공원.정자초교.벽산아파트,"Manseok Park, Jungja Elementary School, Byuksan Apartment",200000123,1207,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.2993833,126.9963167
수원시,만석공원.중부경찰서,"Maseok Park, Jungbu Police Station ",200000136,1215,노변정류장,경기도 수원시,경기도 수원시 장안구 송죽동,37.2974,126.9987667
수원시,만석공원테니스장,Manseok Park Tennis Court,200000154,1110,노변정류장,경기도 수원시,경기도 수원시 장안구 송죽동,37.303,127.0000167
수원시,망포고등학교,Mangpo High School ,203000218,4213,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2346,127.0456667
수원시,망포고등학교,Mangpo High School,203000367,4354,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.23435,127.0469
수원시,망포고등학교,,203000231,4219,,,,37.23425,127.0475167
수원시,망포고등학교,Mangpo High School,203000217,4214,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2340833,127.0460667
수원시,망포그대가프리미어.쌍용아파트,"Mangpo Geudaega Premier, Ssangyong Apartment ",203000151,4063,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2454833,127.0535833
수원시,망포그대가프리미어.쌍용아파트,"Mangpo Geudaega Premier, Ssangyong Apartment ",203000154,4064,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2458333,127.0534833
수원시,망포늘푸른벽산아파트후문,Byuksan Apartment Back Gate,203000219,4218,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2414167,127.0601667
수원시,망포동극동의푸른별아파트,Mangpo-dong Kukdong Pureunbyeol Apartment ,203000421,4408,노변정류장,경기도 수원시,,37.2414667,127.0505667
수원시,망포동극동의푸른별아파트,Mangpo-dong Kukdong Pureunbyeol Apartment ,203000420,4407,노변정류장,경기도 수원시,,37.2413167,127.0505333
수원시,망포동쌍용3차,Mangpo-dong Ssangyong 3-cha,203000378,4364,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.23965,127.0474833
수원시,망포동쌍용3차,Mangpo-dong Ssangyong 3-cha,203000377,4363,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2396,127.0473
수원시,망포블루밍.삼정라츠아파트,"Mangpo Blooming Apartment, Samjung Lartz Apartment ",203000147,4090,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2371833,127.0592667
수원시,망포블루밍.삼정라츠아파트,"Mangpo Blooming Apartment, Samjung Lartz Apartment ",203000109,4089,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2373833,127.0594667
수원시,망포역1번출구,Mangpo Station Exit 1,203000358,4344,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2456333,127.0583
수원시,망포역1번출구.디지털엠파이어1,"Mangpo Station Exit 1, Digital Empire 1",203000124,4085,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2456833,127.05965
수원시,망포역3번출구.골든스퀘어,"Mangpo Station Exit 3, Golden Square",203000346,4326,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2455,127.0550167
수원시,망포역4번출구.영통2동주민센터,"Mangpo Station Exit No. 4, Youngtong Community Center",203000345,4325,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2459333,127.05545
수원시,망포역7번출구.벽적골8단지,"Mangpo Station Exit 7, Beokjeokgol 8-danji",203000140,4082,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2460667,127.0584167
수원시,망포중학교,Mangpo Middle School ,203000108,4176,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2388167,127.05655
수원시,망포중학교,Mangpo Middle School ,203000148,4177,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2382667,127.0566
수원시,매교다리,Maegyo Bridge,202000044,3052,노변정류장,경기도 수원시,경기도 수원시 팔달구 중동,37.2719333,127.01695
수원시,매교다리,Maegyo Bridge,201000271,3053,노변정류장,경기도 수원시,경기도 수원시 팔달구 매교동,37.2716333,127.0167833
수원시,매교역,Maegyo Station ,201000571,,노변정류장,경기도 수원시,,37.26585,127.0134167
수원시,매교역2번출구.성원아파트,"Maegyo Station Exit 2, Sungwon Apartment ",201000113,2197,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.2646667,127.0154667
수원시,매교역3번출구.성원아파트,"Maegyo Station Exit 3, Sungwon Apartment",201000269,2194,노변정류장,경기도 수원시,경기도 수원시 팔달구 매교동,37.2642833,127.0148667
수원시,매교역4번출구.경기도박치료센터,"Maegyo Station Exit 4, Gyeonggi Center on Gambling Problems",201000287,2195,노변정류장,경기도 수원시,경기도 수원시 팔달구 매교동,37.2655,127.0150333
수원시,매교역5번출구.경기도박치료센터,"Maegyo Station Exit 4, Gyeonggi Center on Gambling Problems",201000288,3163,노변정류장,경기도 수원시,경기도 수원시 팔달구 매교동,37.2660833,127.0134667
수원시,매교역6번출구.문화맨션,"Maegyo Station Exit 7, Munhwa Mansion ",202000102,3192,노변정류장,경기도 수원시,경기도 수원시 팔달구 매교동,37.2667833,127.0162333
수원시,매교역7번출구.문화맨션,"Maegyo Station Exit 7, Munhwa Mansion ",202000101,3191,노변정류장,경기도 수원시,경기도 수원시 팔달구 매교동,37.2663167,127.01625
수원시,매교역8번출구(마),Maegyo Station Exit 8,202000167,3242,노변정류장,경기도 수원시,,37.2655,127.0163167
수원시,매산시장,Maesan Market,201000292,3164,노변정류장,경기도 수원시,경기도 수원시 팔달구 매산로1가,37.2673333,127.0034
수원시,매산시장(경유),,277101705,,,,,37.2678333,127.00405
수원시,매산시장(경유),,277102439,,,,,37.2679833,127.00515
수원시,매원고삼거리(경유),,277102595,,,,,37.2657167,127.0522333
수원시,매원중학교,Maewon Middle School,203000216,4027,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2658,127.0455167
수원시,매원중학교,Maewon Middle School ,203000088,4025,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2656,127.0457333
수원시,매원초등학교,Maewon Elementary School ,203000031,4392,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2744833,127.0601667
수원시,매원초등학교,Maewon Elementary School ,203000032,4393,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.27455,127.0599833
수원시,매탄2동주민센터,Maetan 2-dong Community Center,203000056,4029,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2723167,127.0458333
수원시,매탄2동주민센터.매탄시장입구,"Maetan 2-dong Community Center, Maetan Market",203000057,4026,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2727,127.0455833
수원시,매탄고등학교.그린빌주공1.2단지,"Maetan High School, Greenville Jugong Apartment 1 & 2-danji",203000026,4017,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2624,127.0438833
수원시,매탄고등학교.매탄위브하늘채,"Maetan High School, Maetan We've Haneulchae",203000025,4016,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2622833,127.0434667
수원시,매탄공원,Maetan Park,203000112,4038,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2686333,127.0468
수원시,매탄공원,Maetan Park ,203000087,4037,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2681833,127.0469
수원시,매탄권선역.그린빌주공6단지,"Maetan Gwonseon Station, Greenvill Jugong Apartment 6-danji",203000102,4195,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.25295,127.0407333
수원시,매탄권선역.화홍고등학교,"Maetan Gwonseon Station, Hwahong High School",201000204,2866,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2527,127.0404833
수원시,매탄그린빌4단지,Maetan Greenville 4-danji ,203000382,4382,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2554167,127.0451667
수원시,매탄그린빌4단지,Maetan Greenville 4-danji ,203000383,4383,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2549,127.04515
수원시,매탄삼성1차아파트,Maetan Samsung Apartment 1-cha,203000329,4311,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2649667,127.0422833
수원시,매탄성일아파트,Maetan Sungil Apartment ,203000110,4020,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2645333,127.0442
수원시,매탄우남아파트,Maetan Woonam Apartment ,203000129,4013,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2585167,127.0426333
수원시,매탄위브하늘채,Maetan We've Haneulchae,203000259,4212,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2647333,127.0422667
수원시,매탄주공4.5단지,Maetan Jugong Apartment 4 & 5-danji,203000090,4003,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2660667,127.0379333
수원시,매탄주공4단지,Maetan Jugong Apartment 4-danji,203000159,4009,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2688167,127.0416667
수원시,매탄초교,Maetan Elementary School ,203000089,4018,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.26435,127.0441333
수원시,매향동,Maehyang-dong,202000081,3062,노변정류장,경기도 수원시,경기도 수원시 팔달구 남수동,37.2824167,127.0208167
수원시,매향동,Maehyang-dong,202000059,3063,노변정류장,경기도 수원시,경기도 수원시 팔달구 매향동,37.2841667,127.0217333
수원시,명성산업,Myoungsung Industry,201000483,2967,노변정류장,경기도 수원시,경기도 수원시 권선구 고색동,37.2383167,126.9817833
수원시,명성산업,Myoungsung Industry,201000554,,노변정류장,경기도 수원시,,37.2393667,126.9809
수원시,못골놀이터,Motgol Playground ,202000138,3213,노변정류장,경기도 수원시,,37.2837333,127.0269167
수원시,못골놀이터,Motgol Playground ,202000126,3201,노변정류장,경기도 수원시,,37.2837333,127.0267333
수원시,못골방앗간,Motgolbang Mill,202000136,3211,노변정류장,경기도 수원시,,37.2820667,127.0256667
수원시,못골방앗간,Motgol Mill,202000127,3202,노변정류장,경기도 수원시,,37.2821667,127.0255667
수원시,무궁화전자,Mugunghwa Electronics,203000054,4109,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2618167,127.0635
수원시,무궁화전자,Mugunghwa Electronics,203000048,4110,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2617667,127.0637667
수원시,문암골,Muamgol,200000008,1195,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,37.3090167,127.0277167
수원시,문암골,Muamgol,200000004,1196,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,37.30915,127.0278333
수원시,미영아파트,Miyoung Apartment,201000203,2191,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.2470667,127.0134
수원시,미영아파트,Miyoung Apartment,201000356,2884,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.2473333,127.0135667
수원시,박지성삼거리,Park Ji Sung Street,203000246,4258,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2387,127.0457667
수원시,박지성삼거리,Park Ji Sung Street,203000247,4324,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2373,127.0460833
수원시,밤꽃마을,Bamkkot Maeul,200000243,1248,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,37.3075,126.9680667
수원시,밤꽃사거리,Bamkkot Sageori,200000318,1292,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,37.30525,126.9729667
수원시,밤꽃사거리,Bamkkot Sageori,200000317,1291,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,37.3052167,126.9725833
수원시,밤밭노인복지관,,200509210,,,,,37.3060167,126.9714167
수원시,밤밭저수지,Bambat Reservoir,200000241,1247,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,37.3062167,126.9704167
수원시,밤밭저수지,Bambat Reservoir,200000242,1246,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,37.30615,126.97015
수원시,방송통신대,Korea National Open University ,200000426,1399,노변정류장,경기도 수원시,,37.2940833,126.99755
수원시,방송통신대,Korea National Open University ,200000425,1398,노변정류장,경기도 수원시,,37.29395,126.9980333
